type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
DEL	360	360	0	291	1	0.553	0.7122	138	toilvg	truth	s1	7
Total	643	643	0	676	1	0.4875	0.6555	168.5415	toilvg	truth	s1	7
INS	357	357	0	311	1	0.5344	0.6966	168.5415	toilvg	truth	s1	7
DEL	286	286	0	365	1	0.4393	0.6104	168.5415	toilvg	truth	s1	7
Total	515	515	0	804	1	0.3904	0.5616	204.92	toilvg	truth	s1	7
INS	303	303	0	365	1	0.4536	0.6241	204.92	toilvg	truth	s1	7
DEL	212	212	0	439	1	0.3257	0.4914	204.92	toilvg	truth	s1	7
Total	388	388	0	931	1	0.2942	0.4546	240	toilvg	truth	s1	7
INS	238	238	0	430	1	0.3563	0.5254	240	toilvg	truth	s1	7
DEL	150	150	0	501	1	0.2304	0.3745	240	toilvg	truth	s1	7
Total	258	258	0	1061	1	0.1956	0.3272	279.899	toilvg	truth	s1	7
INS	158	158	0	510	1	0.2365	0.3825	279.899	toilvg	truth	s1	7
DEL	100	100	0	551	1	0.1536	0.2663	279.899	toilvg	truth	s1	7
Total	131	131	0	1188	1	0.0993	0.1807	321	toilvg	truth	s1	7
INS	79	79	0	589	1	0.1183	0.2116	321	toilvg	truth	s1	7
DEL	52	52	0	599	1	0.0799	0.148	321	toilvg	truth	s1	7
Total	1	1	0	1318	1	8e-04	0.0016	529	toilvg	truth	s1	7
INS	0	0	0	668	NA	0	NA	529	toilvg	truth	s1	7
DEL	1	1	0	650	1	0.0015	0.003	529	toilvg	truth	s1	7
Total	584	584	0	735	1	0.4428	0.6138	0	svtyper	truth	s1	7
INS	0	0	0	668	NA	0	NA	0	svtyper	truth	s1	7
DEL	584	584	0	67	1	0.8971	0.9458	0	svtyper	truth	s1	7
Total	584	584	0	735	1	0.4428	0.6138	4.73	svtyper	truth	s1	7
INS	0	0	0	668	NA	0	NA	4.73	svtyper	truth	s1	7
DEL	584	584	0	67	1	0.8971	0.9458	4.73	svtyper	truth	s1	7
Total	527	527	0	792	1	0.3995	0.5709	38.95	svtyper	truth	s1	7
INS	0	0	0	668	NA	0	NA	38.95	svtyper	truth	s1	7
DEL	527	527	0	124	1	0.8095	0.8947	38.95	svtyper	truth	s1	7
Total	467	467	0	852	1	0.3541	0.523	72.046	svtyper	truth	s1	7
INS	0	0	0	668	NA	0	NA	72.046	svtyper	truth	s1	7
DEL	467	467	0	184	1	0.7174	0.8354	72.046	svtyper	truth	s1	7
Total	411	411	0	908	1	0.3116	0.4751	98.88	svtyper	truth	s1	7
INS	0	0	0	668	NA	0	NA	98.88	svtyper	truth	s1	7
DEL	411	411	0	240	1	0.6313	0.774	98.88	svtyper	truth	s1	7
Total	350	350	0	969	1	0.2654	0.4195	118.818	svtyper	truth	s1	7
INS	0	0	0	668	NA	0	NA	118.818	svtyper	truth	s1	7
DEL	350	350	0	301	1	0.5376	0.6993	118.818	svtyper	truth	s1	7
Total	293	293	0	1026	1	0.2221	0.3635	159.66	svtyper	truth	s1	7
INS	0	0	0	668	NA	0	NA	159.66	svtyper	truth	s1	7
DEL	293	293	0	358	1	0.4501	0.6208	159.66	svtyper	truth	s1	7
Total	234	234	0	1085	1	0.1774	0.3013	203.108000000001	svtyper	truth	s1	7
INS	0	0	0	668	NA	0	NA	203.108000000001	svtyper	truth	s1	7
DEL	234	234	0	417	1	0.3594	0.5288	203.108000000001	svtyper	truth	s1	7
Total	191	191	0	1128	1	0.1448	0.253	236.38	svtyper	truth	s1	7
INS	0	0	0	668	NA	0	NA	236.38	svtyper	truth	s1	7
DEL	191	191	0	460	1	0.2934	0.4537	236.38	svtyper	truth	s1	7
Total	131	131	0	1188	1	0.0993	0.1807	295.44	svtyper	truth	s1	7
INS	0	0	0	668	NA	0	NA	295.44	svtyper	truth	s1	7
DEL	131	131	0	520	1	0.2012	0.335	295.44	svtyper	truth	s1	7
Total	66	66	0	1253	1	0.05	0.0952	354.51	svtyper	truth	s1	7
INS	0	0	0	668	NA	0	NA	354.51	svtyper	truth	s1	7
DEL	66	66	0	585	1	0.1014	0.1841	354.51	svtyper	truth	s1	7
Total	4	4	0	1315	1	0.003	0.006	561.31	svtyper	truth	s1	7
INS	0	0	0	668	NA	0	NA	561.31	svtyper	truth	s1	7
DEL	4	4	0	647	1	0.0061	0.0121	561.31	svtyper	truth	s1	7
Total	789	789	0	530	1	0.5982	0.7486	0	delly	truth	s1	7
INS	155	155	0	513	1	0.232	0.3766	0	delly	truth	s1	7
DEL	634	634	0	17	1	0.9739	0.9868	0	delly	truth	s1	7
Total	955	955	0	364	1	0.724	0.8399	0	bayestyper	truth	s1	7
INS	469	469	0	199	1	0.7021	0.825	0	bayestyper	truth	s1	7
DEL	486	486	0	165	1	0.7465	0.8549	0	bayestyper	truth	s1	7
Total	955	955	0	364	1	0.724	0.8399	20.0877	bayestyper	truth	s1	7
INS	469	469	0	199	1	0.7021	0.825	20.0877	bayestyper	truth	s1	7
DEL	486	486	0	165	1	0.7465	0.8549	20.0877	bayestyper	truth	s1	7
Total	915	915	0	404	1	0.6937	0.8192	99	bayestyper	truth	s1	7
INS	445	445	0	223	1	0.6662	0.7997	99	bayestyper	truth	s1	7
DEL	470	470	0	181	1	0.722	0.8386	99	bayestyper	truth	s1	7
Total	958	958	0	365	1	0.7241	0.84	0	toilvg	calls	s2	7
INS	645	645	0	10	1	0.9847	0.9923	0	toilvg	calls	s2	7
DEL	313	313	0	355	1	0.4686	0.6382	0	toilvg	calls	s2	7
Total	958	958	0	365	1	0.7241	0.84	16	toilvg	calls	s2	7
INS	645	645	0	10	1	0.9847	0.9923	16	toilvg	calls	s2	7
DEL	313	313	0	355	1	0.4686	0.6382	16	toilvg	calls	s2	7
Total	862	862	0	461	1	0.6515	0.789	66.78697	toilvg	calls	s2	7
INS	608	608	0	47	1	0.9282	0.9628	66.78697	toilvg	calls	s2	7
DEL	254	254	0	414	1	0.3802	0.5509	66.78697	toilvg	calls	s2	7
Total	766	766	0	557	1	0.579	0.7334	88.15316	toilvg	calls	s2	7
INS	552	552	0	103	1	0.8427	0.9146	88.15316	toilvg	calls	s2	7
DEL	214	214	0	454	1	0.3204	0.4853	88.15316	toilvg	calls	s2	7
Total	670	670	0	653	1	0.5064	0.6723	106.892	toilvg	calls	s2	7
INS	494	494	0	161	1	0.7542	0.8599	106.892	toilvg	calls	s2	7
DEL	176	176	0	492	1	0.2635	0.4171	106.892	toilvg	calls	s2	7
Total	575	575	0	748	1	0.4346	0.6059	128.8818	toilvg	calls	s2	7
INS	435	435	0	220	1	0.6641	0.7981	128.8818	toilvg	calls	s2	7
DEL	140	140	0	528	1	0.2096	0.3466	128.8818	toilvg	calls	s2	7
Total	479	479	0	844	1	0.3621	0.5317	152.0625	toilvg	calls	s2	7
INS	377	377	0	278	1	0.5756	0.7306	152.0625	toilvg	calls	s2	7
DEL	102	102	0	566	1	0.1527	0.2649	152.0625	toilvg	calls	s2	7
Total	383	383	0	940	1	0.2895	0.449	191.6614	toilvg	calls	s2	7
INS	321	321	0	334	1	0.4901	0.6578	191.6614	toilvg	calls	s2	7
DEL	62	62	0	606	1	0.0928	0.1698	191.6614	toilvg	calls	s2	7
Total	288	288	0	1035	1	0.2177	0.3576	240.9486	toilvg	calls	s2	7
INS	244	244	0	411	1	0.3725	0.5428	240.9486	toilvg	calls	s2	7
DEL	44	44	0	624	1	0.0659	0.1237	240.9486	toilvg	calls	s2	7
Total	193	193	0	1130	1	0.1459	0.2546	274	toilvg	calls	s2	7
INS	163	163	0	492	1	0.2489	0.3986	274	toilvg	calls	s2	7
DEL	30	30	0	638	1	0.0449	0.0859	274	toilvg	calls	s2	7
Total	96	96	0	1227	1	0.0726	0.1354	321.7179	toilvg	calls	s2	7
INS	86	86	0	569	1	0.1313	0.2321	321.7179	toilvg	calls	s2	7
DEL	10	10	0	658	1	0.015	0.0296	321.7179	toilvg	calls	s2	7
Total	1	1	0	1322	1	8e-04	0.0016	552.558	toilvg	calls	s2	7
INS	1	1	0	654	1	0.0015	0.003	552.558	toilvg	calls	s2	7
DEL	0	0	0	668	NA	0	NA	552.558	toilvg	calls	s2	7
Total	535	535	0	788	1	0.4044	0.5759	0	svtyper	calls	s2	7
INS	0	0	0	655	NA	0	NA	0	svtyper	calls	s2	7
DEL	535	535	0	133	1	0.8009	0.8894	0	svtyper	calls	s2	7
Total	535	535	0	788	1	0.4044	0.5759	6.88	svtyper	calls	s2	7
INS	0	0	0	655	NA	0	NA	6.88	svtyper	calls	s2	7
DEL	535	535	0	133	1	0.8009	0.8894	6.88	svtyper	calls	s2	7
Total	484	484	0	839	1	0.3658	0.5357	31.46	svtyper	calls	s2	7
INS	0	0	0	655	NA	0	NA	31.46	svtyper	calls	s2	7
DEL	484	484	0	184	1	0.7246	0.8403	31.46	svtyper	calls	s2	7
Total	431	431	0	892	1	0.3258	0.4915	45.07	svtyper	calls	s2	7
INS	0	0	0	655	NA	0	NA	45.07	svtyper	calls	s2	7
DEL	431	431	0	237	1	0.6452	0.7843	45.07	svtyper	calls	s2	7
Total	391	391	0	932	1	0.2955	0.4562	60.25	svtyper	calls	s2	7
INS	0	0	0	655	NA	0	NA	60.25	svtyper	calls	s2	7
DEL	391	391	0	277	1	0.5853	0.7384	60.25	svtyper	calls	s2	7
Total	321	321	0	1002	1	0.2426	0.3905	83.886	svtyper	calls	s2	7
INS	0	0	0	655	NA	0	NA	83.886	svtyper	calls	s2	7
DEL	321	321	0	347	1	0.4805	0.6491	83.886	svtyper	calls	s2	7
Total	273	273	0	1050	1	0.2063	0.342	96.01	svtyper	calls	s2	7
INS	0	0	0	655	NA	0	NA	96.01	svtyper	calls	s2	7
DEL	273	273	0	395	1	0.4087	0.5803	96.01	svtyper	calls	s2	7
Total	214	214	0	1109	1	0.1618	0.2785	119.076	svtyper	calls	s2	7
INS	0	0	0	655	NA	0	NA	119.076	svtyper	calls	s2	7
DEL	214	214	0	454	1	0.3204	0.4853	119.076	svtyper	calls	s2	7
Total	189	189	0	1134	1	0.1429	0.2501	147.94	svtyper	calls	s2	7
INS	0	0	0	655	NA	0	NA	147.94	svtyper	calls	s2	7
DEL	189	189	0	479	1	0.2829	0.441	147.94	svtyper	calls	s2	7
Total	107	107	0	1216	1	0.0809	0.1497	199.086	svtyper	calls	s2	7
INS	0	0	0	655	NA	0	NA	199.086	svtyper	calls	s2	7
DEL	107	107	0	561	1	0.1602	0.2762	199.086	svtyper	calls	s2	7
Total	56	56	0	1267	1	0.0423	0.0812	246.41	svtyper	calls	s2	7
INS	0	0	0	655	NA	0	NA	246.41	svtyper	calls	s2	7
DEL	56	56	0	612	1	0.0838	0.1546	246.41	svtyper	calls	s2	7
Total	1	1	0	1322	1	8e-04	0.0016	590.85	svtyper	calls	s2	7
INS	0	0	0	655	NA	0	NA	590.85	svtyper	calls	s2	7
DEL	1	1	0	667	1	0.0015	0.003	590.85	svtyper	calls	s2	7
Total	135	135	0	1188	1	0.102	0.1851	0	delly	calls	s2	7
INS	30	30	0	625	1	0.0458	0.0876	0	delly	calls	s2	7
DEL	105	105	0	563	1	0.1572	0.2717	0	delly	calls	s2	7
Total	196	196	0	1127	1	0.1481	0.258	0	bayestyper	calls	s2	7
INS	187	187	0	468	1	0.2855	0.4442	0	bayestyper	calls	s2	7
DEL	9	9	0	659	1	0.0135	0.0266	0	bayestyper	calls	s2	7
Total	196	196	0	1127	1	0.1481	0.258	20.5552	bayestyper	calls	s2	7
INS	187	187	0	468	1	0.2855	0.4442	20.5552	bayestyper	calls	s2	7
DEL	9	9	0	659	1	0.0135	0.0266	20.5552	bayestyper	calls	s2	7
Total	180	180	0	1143	1	0.1361	0.2396	99	bayestyper	calls	s2	7
INS	172	172	0	483	1	0.2626	0.416	99	bayestyper	calls	s2	7
DEL	8	8	0	660	1	0.012	0.0237	99	bayestyper	calls	s2	7
Total	1285	1285	0	38	1	0.9713	0.9854	0	toilvg	truth	s2	7
INS	652	652	0	3	1	0.9954	0.9977	0	toilvg	truth	s2	7
DEL	633	633	0	35	1	0.9476	0.9731	0	toilvg	truth	s2	7
Total	1285	1285	0	38	1	0.9713	0.9854	23	toilvg	truth	s2	7
INS	652	652	0	3	1	0.9954	0.9977	23	toilvg	truth	s2	7
DEL	633	633	0	35	1	0.9476	0.9731	23	toilvg	truth	s2	7
Total	1162	1162	0	161	1	0.8783	0.9352	70	toilvg	truth	s2	7
INS	600	600	0	55	1	0.916	0.9562	70	toilvg	truth	s2	7
DEL	562	562	0	106	1	0.8413	0.9138	70	toilvg	truth	s2	7
Total	1032	1032	0	291	1	0.78	0.8764	98	toilvg	truth	s2	7
INS	536	536	0	119	1	0.8183	0.9001	98	toilvg	truth	s2	7
DEL	496	496	0	172	1	0.7425	0.8522	98	toilvg	truth	s2	7
Total	904	904	0	419	1	0.6833	0.8119	112	toilvg	truth	s2	7
INS	492	492	0	163	1	0.7511	0.8579	112	toilvg	truth	s2	7
DEL	412	412	0	256	1	0.6168	0.763	112	toilvg	truth	s2	7
Total	771	771	0	552	1	0.5828	0.7364	138.7476	toilvg	truth	s2	7
INS	432	432	0	223	1	0.6595	0.7948	138.7476	toilvg	truth	s2	7
DEL	339	339	0	329	1	0.5075	0.6733	138.7476	toilvg	truth	s2	7
Total	645	645	0	678	1	0.4875	0.6555	169	toilvg	truth	s2	7
INS	380	380	0	275	1	0.5802	0.7343	169	toilvg	truth	s2	7
DEL	265	265	0	403	1	0.3967	0.5681	169	toilvg	truth	s2	7
Total	514	514	0	809	1	0.3885	0.5596	203.4	toilvg	truth	s2	7
INS	323	323	0	332	1	0.4931	0.6605	203.4	toilvg	truth	s2	7
DEL	191	191	0	477	1	0.2859	0.4447	203.4	toilvg	truth	s2	7
Total	388	388	0	935	1	0.2933	0.4536	245	toilvg	truth	s2	7
INS	256	256	0	399	1	0.3908	0.562	245	toilvg	truth	s2	7
DEL	132	132	0	536	1	0.1976	0.33	245	toilvg	truth	s2	7
Total	257	257	0	1066	1	0.1943	0.3254	279.6348	toilvg	truth	s2	7
INS	170	170	0	485	1	0.2595	0.4121	279.6348	toilvg	truth	s2	7
DEL	87	87	0	581	1	0.1302	0.2304	279.6348	toilvg	truth	s2	7
Total	129	129	0	1194	1	0.0975	0.1777	328.7842	toilvg	truth	s2	7
INS	83	83	0	572	1	0.1267	0.2249	328.7842	toilvg	truth	s2	7
DEL	46	46	0	622	1	0.0689	0.1289	328.7842	toilvg	truth	s2	7
Total	1	1	0	1322	1	8e-04	0.0016	560.722	toilvg	truth	s2	7
INS	1	1	0	654	1	0.0015	0.003	560.722	toilvg	truth	s2	7
DEL	0	0	0	668	NA	0	NA	560.722	toilvg	truth	s2	7
Total	596	596	0	727	1	0.4505	0.6212	0	svtyper	truth	s2	7
INS	0	0	0	655	NA	0	NA	0	svtyper	truth	s2	7
DEL	596	596	0	72	1	0.8922	0.943	0	svtyper	truth	s2	7
Total	596	596	0	727	1	0.4505	0.6212	4.73	svtyper	truth	s2	7
INS	0	0	0	655	NA	0	NA	4.73	svtyper	truth	s2	7
DEL	596	596	0	72	1	0.8922	0.943	4.73	svtyper	truth	s2	7
Total	537	537	0	786	1	0.4059	0.5774	38.89	svtyper	truth	s2	7
INS	0	0	0	655	NA	0	NA	38.89	svtyper	truth	s2	7
DEL	537	537	0	131	1	0.8039	0.8913	38.89	svtyper	truth	s2	7
Total	477	477	0	846	1	0.3605	0.53	65.95	svtyper	truth	s2	7
INS	0	0	0	655	NA	0	NA	65.95	svtyper	truth	s2	7
DEL	477	477	0	191	1	0.7141	0.8332	65.95	svtyper	truth	s2	7
Total	432	432	0	891	1	0.3265	0.4923	89.31	svtyper	truth	s2	7
INS	0	0	0	655	NA	0	NA	89.31	svtyper	truth	s2	7
DEL	432	432	0	236	1	0.6467	0.7854	89.31	svtyper	truth	s2	7
Total	358	358	0	965	1	0.2706	0.4259	116.92	svtyper	truth	s2	7
INS	0	0	0	655	NA	0	NA	116.92	svtyper	truth	s2	7
DEL	358	358	0	310	1	0.5359	0.6978	116.92	svtyper	truth	s2	7
Total	311	311	0	1012	1	0.2351	0.3807	147.94	svtyper	truth	s2	7
INS	0	0	0	655	NA	0	NA	147.94	svtyper	truth	s2	7
DEL	311	311	0	357	1	0.4656	0.6354	147.94	svtyper	truth	s2	7
Total	238	238	0	1085	1	0.1799	0.3049	181.64	svtyper	truth	s2	7
INS	0	0	0	655	NA	0	NA	181.64	svtyper	truth	s2	7
DEL	238	238	0	430	1	0.3563	0.5254	181.64	svtyper	truth	s2	7
Total	179	179	0	1144	1	0.1353	0.2384	216.545	svtyper	truth	s2	7
INS	0	0	0	655	NA	0	NA	216.545	svtyper	truth	s2	7
DEL	179	179	0	489	1	0.268	0.4227	216.545	svtyper	truth	s2	7
Total	140	140	0	1183	1	0.1058	0.1914	265.9	svtyper	truth	s2	7
INS	0	0	0	655	NA	0	NA	265.9	svtyper	truth	s2	7
DEL	140	140	0	528	1	0.2096	0.3466	265.9	svtyper	truth	s2	7
Total	73	73	0	1250	1	0.0552	0.1046	324.97	svtyper	truth	s2	7
INS	0	0	0	655	NA	0	NA	324.97	svtyper	truth	s2	7
DEL	73	73	0	595	1	0.1093	0.1971	324.97	svtyper	truth	s2	7
Total	1	1	0	1322	1	8e-04	0.0016	679.48	svtyper	truth	s2	7
INS	0	0	0	655	NA	0	NA	679.48	svtyper	truth	s2	7
DEL	1	1	0	667	1	0.0015	0.003	679.48	svtyper	truth	s2	7
Total	805	805	0	518	1	0.6085	0.7566	0	delly	truth	s2	7
INS	165	165	0	490	1	0.2519	0.4024	0	delly	truth	s2	7
DEL	640	640	0	28	1	0.9581	0.9786	0	delly	truth	s2	7
Total	910	910	0	413	1	0.6878	0.815	0	bayestyper	truth	s2	7
INS	442	442	0	213	1	0.6748	0.8058	0	bayestyper	truth	s2	7
DEL	468	468	0	200	1	0.7006	0.8239	0	bayestyper	truth	s2	7
Total	910	910	0	413	1	0.6878	0.815	20.1773	bayestyper	truth	s2	7
INS	442	442	0	213	1	0.6748	0.8058	20.1773	bayestyper	truth	s2	7
DEL	468	468	0	200	1	0.7006	0.8239	20.1773	bayestyper	truth	s2	7
Total	882	882	0	441	1	0.6667	0.8	99	bayestyper	truth	s2	7
INS	429	429	0	226	1	0.655	0.7915	99	bayestyper	truth	s2	7
DEL	453	453	0	215	1	0.6781	0.8082	99	bayestyper	truth	s2	7
