type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
Total	665	665	0	167	1	0.7993	0.8885	34	toilvg	truth	s1	3
INS	305	305	0	71	1	0.8112	0.8958	34	toilvg	truth	s1	3
DEL	360	360	0	96	1	0.7895	0.8824	34	toilvg	truth	s1	3
Total	575	575	0	257	1	0.6911	0.8173	40	toilvg	truth	s1	3
INS	275	275	0	101	1	0.7314	0.8449	40	toilvg	truth	s1	3
DEL	300	300	0	156	1	0.6579	0.7937	40	toilvg	truth	s1	3
Total	504	504	0	328	1	0.6058	0.7545	62.8671	toilvg	truth	s1	3
INS	239	239	0	137	1	0.6356	0.7772	62.8671	toilvg	truth	s1	3
DEL	265	265	0	191	1	0.5811	0.7351	62.8671	toilvg	truth	s1	3
Total	425	425	0	407	1	0.5108	0.6762	71	toilvg	truth	s1	3
INS	218	218	0	158	1	0.5798	0.734	71	toilvg	truth	s1	3
DEL	207	207	0	249	1	0.4539	0.6244	71	toilvg	truth	s1	3
Total	351	351	0	481	1	0.4219	0.5934	81.7455	toilvg	truth	s1	3
INS	191	191	0	185	1	0.508	0.6737	81.7455	toilvg	truth	s1	3
DEL	160	160	0	296	1	0.3509	0.5195	81.7455	toilvg	truth	s1	3
Total	289	289	0	543	1	0.3474	0.5157	102.975	toilvg	truth	s1	3
INS	157	157	0	219	1	0.4176	0.5892	102.975	toilvg	truth	s1	3
DEL	132	132	0	324	1	0.2895	0.449	102.975	toilvg	truth	s1	3
Total	220	220	0	612	1	0.2644	0.4182	119.4848	toilvg	truth	s1	3
INS	128	128	0	248	1	0.3404	0.5079	119.4848	toilvg	truth	s1	3
DEL	92	92	0	364	1	0.2018	0.3358	119.4848	toilvg	truth	s1	3
Total	162	162	0	670	1	0.1947	0.3259	143	toilvg	truth	s1	3
INS	96	96	0	280	1	0.2553	0.4068	143	toilvg	truth	s1	3
DEL	66	66	0	390	1	0.1447	0.2528	143	toilvg	truth	s1	3
Total	88	88	0	744	1	0.1058	0.1914	172	toilvg	truth	s1	3
INS	54	54	0	322	1	0.1436	0.2511	172	toilvg	truth	s1	3
DEL	34	34	0	422	1	0.0746	0.1388	172	toilvg	truth	s1	3
Total	1	1	0	831	1	0.0012	0.0024	363.787	toilvg	truth	s1	3
INS	1	1	0	375	1	0.0027	0.0054	363.787	toilvg	truth	s1	3
DEL	0	0	0	456	NA	0	NA	363.787	toilvg	truth	s1	3
Total	239	238	0	594	1	0.2861	0.4449	0	svtyper	truth	s1	3
INS	0	0	0	376	NA	0	NA	0	svtyper	truth	s1	3
DEL	239	238	0	218	1	0.5219	0.6859	0	svtyper	truth	s1	3
Total	239	238	0	594	1	0.2861	0.4449	4.73	svtyper	truth	s1	3
INS	0	0	0	376	NA	0	NA	4.73	svtyper	truth	s1	3
DEL	239	238	0	218	1	0.5219	0.6859	4.73	svtyper	truth	s1	3
Total	225	224	0	608	1	0.2692	0.4242	25.33	svtyper	truth	s1	3
INS	0	0	0	376	NA	0	NA	25.33	svtyper	truth	s1	3
DEL	225	224	0	232	1	0.4912	0.6588	25.33	svtyper	truth	s1	3
Total	210	209	0	623	1	0.2512	0.4015	31.46	svtyper	truth	s1	3
INS	0	0	0	376	NA	0	NA	31.46	svtyper	truth	s1	3
DEL	210	209	0	247	1	0.4583	0.6285	31.46	svtyper	truth	s1	3
Total	127	126	0	706	1	0.1514	0.263	41.374	svtyper	truth	s1	3
INS	0	0	0	376	NA	0	NA	41.374	svtyper	truth	s1	3
DEL	127	126	0	330	1	0.2763	0.433	41.374	svtyper	truth	s1	3
Total	109	108	0	724	1	0.1298	0.2298	60.25	svtyper	truth	s1	3
INS	0	0	0	376	NA	0	NA	60.25	svtyper	truth	s1	3
DEL	109	108	0	348	1	0.2368	0.3829	60.25	svtyper	truth	s1	3
Total	56	55	0	777	1	0.0661	0.124	81.32	svtyper	truth	s1	3
INS	0	0	0	376	NA	0	NA	81.32	svtyper	truth	s1	3
DEL	56	55	0	401	1	0.1206	0.2152	81.32	svtyper	truth	s1	3
Total	54	53	0	779	1	0.0637	0.1198	89.31	svtyper	truth	s1	3
INS	0	0	0	376	NA	0	NA	89.31	svtyper	truth	s1	3
DEL	54	53	0	403	1	0.1162	0.2082	89.31	svtyper	truth	s1	3
Total	20	19	0	813	1	0.0228	0.0446	118.56	svtyper	truth	s1	3
INS	0	0	0	376	NA	0	NA	118.56	svtyper	truth	s1	3
DEL	20	19	0	437	1	0.0417	0.0801	118.56	svtyper	truth	s1	3
Total	0	0	0	832	NA	0	NA	295.44	svtyper	truth	s1	3
INS	0	0	0	376	NA	0	NA	295.44	svtyper	truth	s1	3
DEL	0	0	0	456	NA	0	NA	295.44	svtyper	truth	s1	3
Total	740	740	0	92	1	0.8894	0.9415	0	delly	truth	s1	3
INS	350	350	0	26	1	0.9309	0.9642	0	delly	truth	s1	3
DEL	390	390	0	66	1	0.8553	0.922	0	delly	truth	s1	3
Total	740	740	0	92	1	0.8894	0.9415	5	delly	truth	s1	3
INS	350	350	0	26	1	0.9309	0.9642	5	delly	truth	s1	3
DEL	390	390	0	66	1	0.8553	0.922	5	delly	truth	s1	3
Total	655	655	0	177	1	0.7873	0.881	7	delly	truth	s1	3
INS	327	327	0	49	1	0.8697	0.9303	7	delly	truth	s1	3
DEL	328	328	0	128	1	0.7193	0.8367	7	delly	truth	s1	3
Total	557	557	0	275	1	0.6695	0.802	10	delly	truth	s1	3
INS	295	295	0	81	1	0.7846	0.8793	10	delly	truth	s1	3
DEL	262	262	0	194	1	0.5746	0.7298	10	delly	truth	s1	3
Total	479	479	0	353	1	0.5757	0.7307	12	delly	truth	s1	3
INS	252	252	0	124	1	0.6702	0.8025	12	delly	truth	s1	3
DEL	227	227	0	229	1	0.4978	0.6647	12	delly	truth	s1	3
Total	405	405	0	427	1	0.4868	0.6548	15	delly	truth	s1	3
INS	211	211	0	165	1	0.5612	0.7189	15	delly	truth	s1	3
DEL	194	194	0	262	1	0.4254	0.5969	15	delly	truth	s1	3
Total	305	305	0	527	1	0.3666	0.5365	20	delly	truth	s1	3
INS	147	147	0	229	1	0.391	0.5622	20	delly	truth	s1	3
DEL	158	158	0	298	1	0.3465	0.5147	20	delly	truth	s1	3
Total	230	230	0	602	1	0.2764	0.4331	25	delly	truth	s1	3
INS	104	104	0	272	1	0.2766	0.4333	25	delly	truth	s1	3
DEL	126	126	0	330	1	0.2763	0.433	25	delly	truth	s1	3
Total	161	161	0	671	1	0.1935	0.3243	28	delly	truth	s1	3
INS	78	78	0	298	1	0.2074	0.3435	28	delly	truth	s1	3
DEL	83	83	0	373	1	0.182	0.308	28	delly	truth	s1	3
Total	76	76	0	756	1	0.0913	0.1673	52	delly	truth	s1	3
INS	35	35	0	341	1	0.0931	0.1703	52	delly	truth	s1	3
DEL	41	41	0	415	1	0.0899	0.165	52	delly	truth	s1	3
Total	1	1	0	831	1	0.0012	0.0024	125	delly	truth	s1	3
INS	1	1	0	375	1	0.0027	0.0054	125	delly	truth	s1	3
DEL	0	0	0	456	NA	0	NA	125	delly	truth	s1	3
Total	707	707	0	125	1	0.8498	0.9188	0	bayestyper	truth	s1	3
INS	336	336	0	40	1	0.8936	0.9438	0	bayestyper	truth	s1	3
DEL	371	371	0	85	1	0.8136	0.8972	0	bayestyper	truth	s1	3
Total	707	707	0	125	1	0.8498	0.9188	3.01725	bayestyper	truth	s1	3
INS	336	336	0	40	1	0.8936	0.9438	3.01725	bayestyper	truth	s1	3
DEL	371	371	0	85	1	0.8136	0.8972	3.01725	bayestyper	truth	s1	3
Total	622	622	0	210	1	0.7476	0.8556	21.52487	bayestyper	truth	s1	3
INS	303	303	0	73	1	0.8059	0.8925	21.52487	bayestyper	truth	s1	3
DEL	319	319	0	137	1	0.6996	0.8233	21.52487	bayestyper	truth	s1	3
Total	563	563	0	269	1	0.6767	0.8072	99	bayestyper	truth	s1	3
INS	285	285	0	91	1	0.758	0.8623	99	bayestyper	truth	s1	3
DEL	278	278	0	178	1	0.6096	0.7575	99	bayestyper	truth	s1	3
Total	467	467	0	386	1	0.5475	0.7076	0	toilvg	calls	s2	3
INS	286	286	0	87	1	0.7668	0.868	0	toilvg	calls	s2	3
DEL	181	181	0	299	1	0.3771	0.5477	0	toilvg	calls	s2	3
Total	467	467	0	386	1	0.5475	0.7076	17	toilvg	calls	s2	3
INS	286	286	0	87	1	0.7668	0.868	17	toilvg	calls	s2	3
DEL	181	181	0	299	1	0.3771	0.5477	17	toilvg	calls	s2	3
Total	439	439	0	414	1	0.5147	0.6796	34	toilvg	calls	s2	3
INS	277	277	0	96	1	0.7426	0.8523	34	toilvg	calls	s2	3
DEL	162	162	0	318	1	0.3375	0.5047	34	toilvg	calls	s2	3
Total	374	374	0	479	1	0.4385	0.6097	40	toilvg	calls	s2	3
INS	246	246	0	127	1	0.6595	0.7948	40	toilvg	calls	s2	3
DEL	128	128	0	352	1	0.2667	0.4211	40	toilvg	calls	s2	3
Total	337	337	0	516	1	0.3951	0.5664	54.99235	toilvg	calls	s2	3
INS	222	222	0	151	1	0.5952	0.7462	54.99235	toilvg	calls	s2	3
DEL	115	115	0	365	1	0.2396	0.3866	54.99235	toilvg	calls	s2	3
Total	288	288	0	565	1	0.3376	0.5048	66.975	toilvg	calls	s2	3
INS	190	190	0	183	1	0.5094	0.675	66.975	toilvg	calls	s2	3
DEL	98	98	0	382	1	0.2042	0.3391	66.975	toilvg	calls	s2	3
Total	232	232	0	621	1	0.272	0.4277	73.01065	toilvg	calls	s2	3
INS	164	164	0	209	1	0.4397	0.6108	73.01065	toilvg	calls	s2	3
DEL	68	68	0	412	1	0.1417	0.2482	73.01065	toilvg	calls	s2	3
Total	182	182	0	671	1	0.2134	0.3517	95.5660000000001	toilvg	calls	s2	3
INS	130	130	0	243	1	0.3485	0.5169	95.5660000000001	toilvg	calls	s2	3
DEL	52	52	0	428	1	0.1083	0.1954	95.5660000000001	toilvg	calls	s2	3
Total	135	135	0	718	1	0.1583	0.2733	110.18	toilvg	calls	s2	3
INS	107	107	0	266	1	0.2869	0.4459	110.18	toilvg	calls	s2	3
DEL	28	28	0	452	1	0.0583	0.1102	110.18	toilvg	calls	s2	3
Total	93	93	0	760	1	0.109	0.1966	133.9082	toilvg	calls	s2	3
INS	74	74	0	299	1	0.1984	0.3311	133.9082	toilvg	calls	s2	3
DEL	19	19	0	461	1	0.0396	0.0762	133.9082	toilvg	calls	s2	3
Total	51	51	0	802	1	0.0598	0.1129	169.5819	toilvg	calls	s2	3
INS	40	40	0	333	1	0.1072	0.1936	169.5819	toilvg	calls	s2	3
DEL	11	11	0	469	1	0.0229	0.0448	169.5819	toilvg	calls	s2	3
Total	1	1	0	852	1	0.0012	0.0024	333.548	toilvg	calls	s2	3
INS	1	1	0	372	1	0.0027	0.0054	333.548	toilvg	calls	s2	3
DEL	0	0	0	480	NA	0	NA	333.548	toilvg	calls	s2	3
Total	91	90	0	763	1	0.1055	0.1909	0	svtyper	calls	s2	3
INS	0	0	0	373	NA	0	NA	0	svtyper	calls	s2	3
DEL	91	90	0	390	1	0.1875	0.3158	0	svtyper	calls	s2	3
Total	91	90	0	763	1	0.1055	0.1909	4.73	svtyper	calls	s2	3
INS	0	0	0	373	NA	0	NA	4.73	svtyper	calls	s2	3
DEL	91	90	0	390	1	0.1875	0.3158	4.73	svtyper	calls	s2	3
Total	84	83	0	770	1	0.0973	0.1773	25.33	svtyper	calls	s2	3
INS	0	0	0	373	NA	0	NA	25.33	svtyper	calls	s2	3
DEL	84	83	0	397	1	0.1729	0.2948	25.33	svtyper	calls	s2	3
Total	80	79	0	774	1	0.0926	0.1695	31.46	svtyper	calls	s2	3
INS	0	0	0	373	NA	0	NA	31.46	svtyper	calls	s2	3
DEL	80	79	0	401	1	0.1646	0.2827	31.46	svtyper	calls	s2	3
Total	28	27	0	826	1	0.0317	0.0615	53.14	svtyper	calls	s2	3
INS	0	0	0	373	NA	0	NA	53.14	svtyper	calls	s2	3
DEL	28	27	0	453	1	0.0562	0.1064	53.14	svtyper	calls	s2	3
Total	24	24	0	829	1	0.0281	0.0547	60.25	svtyper	calls	s2	3
INS	0	0	0	373	NA	0	NA	60.25	svtyper	calls	s2	3
DEL	24	24	0	456	1	0.05	0.0952	60.25	svtyper	calls	s2	3
Total	2	2	0	851	1	0.0023	0.0046	96.39	svtyper	calls	s2	3
INS	0	0	0	373	NA	0	NA	96.39	svtyper	calls	s2	3
DEL	2	2	0	478	1	0.0042	0.0084	96.39	svtyper	calls	s2	3
Total	0	0	0	853	NA	0	NA	443.14	svtyper	calls	s2	3
INS	0	0	0	373	NA	0	NA	443.14	svtyper	calls	s2	3
DEL	0	0	0	480	NA	0	NA	443.14	svtyper	calls	s2	3
Total	125	125	0	728	1	0.1465	0.2556	0	delly	calls	s2	3
INS	69	69	0	304	1	0.185	0.3122	0	delly	calls	s2	3
DEL	56	56	0	424	1	0.1167	0.209	0	delly	calls	s2	3
Total	125	125	0	728	1	0.1465	0.2556	5	delly	calls	s2	3
INS	69	69	0	304	1	0.185	0.3122	5	delly	calls	s2	3
DEL	56	56	0	424	1	0.1167	0.209	5	delly	calls	s2	3
Total	110	110	0	743	1	0.129	0.2285	7	delly	calls	s2	3
INS	58	58	0	315	1	0.1555	0.2691	7	delly	calls	s2	3
DEL	52	52	0	428	1	0.1083	0.1954	7	delly	calls	s2	3
Total	92	92	0	761	1	0.1079	0.1948	10	delly	calls	s2	3
INS	52	52	0	321	1	0.1394	0.2447	10	delly	calls	s2	3
DEL	40	40	0	440	1	0.0833	0.1538	10	delly	calls	s2	3
Total	80	80	0	773	1	0.0938	0.1715	12	delly	calls	s2	3
INS	46	46	0	327	1	0.1233	0.2195	12	delly	calls	s2	3
DEL	34	34	0	446	1	0.0708	0.1322	12	delly	calls	s2	3
Total	71	71	0	782	1	0.0832	0.1536	15	delly	calls	s2	3
INS	39	39	0	334	1	0.1046	0.1894	15	delly	calls	s2	3
DEL	32	32	0	448	1	0.0667	0.1251	15	delly	calls	s2	3
Total	54	54	0	799	1	0.0633	0.1191	20	delly	calls	s2	3
INS	28	28	0	345	1	0.0751	0.1397	20	delly	calls	s2	3
DEL	26	26	0	454	1	0.0542	0.1028	20	delly	calls	s2	3
Total	40	40	0	813	1	0.0469	0.0896	24	delly	calls	s2	3
INS	17	17	0	356	1	0.0456	0.0872	24	delly	calls	s2	3
DEL	23	23	0	457	1	0.0479	0.0914	24	delly	calls	s2	3
Total	27	27	0	826	1	0.0317	0.0615	28.8	delly	calls	s2	3
INS	10	10	0	363	1	0.0268	0.0522	28.8	delly	calls	s2	3
DEL	17	17	0	463	1	0.0354	0.0684	28.8	delly	calls	s2	3
Total	15	15	0	838	1	0.0176	0.0346	54.8	delly	calls	s2	3
INS	5	5	0	368	1	0.0134	0.0264	54.8	delly	calls	s2	3
DEL	10	10	0	470	1	0.0208	0.0408	54.8	delly	calls	s2	3
Total	1	1	0	852	1	0.0012	0.0024	114	delly	calls	s2	3
INS	1	1	0	372	1	0.0027	0.0054	114	delly	calls	s2	3
DEL	0	0	0	480	NA	0	NA	114	delly	calls	s2	3
Total	79	79	0	774	1	0.0926	0.1695	0	bayestyper	calls	s2	3
INS	76	76	0	297	1	0.2038	0.3386	0	bayestyper	calls	s2	3
DEL	3	3	0	477	1	0.0062	0.0123	0	bayestyper	calls	s2	3
Total	79	79	0	774	1	0.0926	0.1695	3.13006	bayestyper	calls	s2	3
INS	76	76	0	297	1	0.2038	0.3386	3.13006	bayestyper	calls	s2	3
DEL	3	3	0	477	1	0.0062	0.0123	3.13006	bayestyper	calls	s2	3
Total	59	59	0	794	1	0.0692	0.1294	9.019516	bayestyper	calls	s2	3
INS	57	57	0	316	1	0.1528	0.2651	9.019516	bayestyper	calls	s2	3
DEL	2	2	0	478	1	0.0042	0.0084	9.019516	bayestyper	calls	s2	3
Total	44	44	0	809	1	0.0516	0.0981	22.53522	bayestyper	calls	s2	3
INS	42	42	0	331	1	0.1126	0.2024	22.53522	bayestyper	calls	s2	3
DEL	2	2	0	478	1	0.0042	0.0084	22.53522	bayestyper	calls	s2	3
Total	43	43	0	810	1	0.0504	0.096	99	bayestyper	calls	s2	3
INS	41	41	0	332	1	0.1099	0.198	99	bayestyper	calls	s2	3
DEL	2	2	0	478	1	0.0042	0.0084	99	bayestyper	calls	s2	3
Total	704	704	0	149	1	0.8253	0.9043	0	toilvg	truth	s2	3
INS	300	300	0	73	1	0.8043	0.8915	0	toilvg	truth	s2	3
DEL	404	404	0	76	1	0.8417	0.914	0	toilvg	truth	s2	3
Total	704	704	0	149	1	0.8253	0.9043	12	toilvg	truth	s2	3
INS	300	300	0	73	1	0.8043	0.8915	12	toilvg	truth	s2	3
DEL	404	404	0	76	1	0.8417	0.914	12	toilvg	truth	s2	3
Total	673	673	0	180	1	0.789	0.8821	34	toilvg	truth	s2	3
INS	294	294	0	79	1	0.7882	0.8816	34	toilvg	truth	s2	3
DEL	379	379	0	101	1	0.7896	0.8824	34	toilvg	truth	s2	3
Total	585	585	0	268	1	0.6858	0.8136	40	toilvg	truth	s2	3
INS	265	265	0	108	1	0.7105	0.8308	40	toilvg	truth	s2	3
DEL	320	320	0	160	1	0.6667	0.8	40	toilvg	truth	s2	3
Total	517	517	0	336	1	0.6061	0.7547	62	toilvg	truth	s2	3
INS	229	229	0	144	1	0.6139	0.7608	62	toilvg	truth	s2	3
DEL	288	288	0	192	1	0.6	0.75	62	toilvg	truth	s2	3
Total	433	433	0	420	1	0.5076	0.6734	70	toilvg	truth	s2	3
INS	198	198	0	175	1	0.5308	0.6935	70	toilvg	truth	s2	3
DEL	235	235	0	245	1	0.4896	0.6574	70	toilvg	truth	s2	3
Total	344	344	0	509	1	0.4033	0.5748	78	toilvg	truth	s2	3
INS	175	175	0	198	1	0.4692	0.6387	78	toilvg	truth	s2	3
DEL	169	169	0	311	1	0.3521	0.5208	78	toilvg	truth	s2	3
Total	282	282	0	571	1	0.3306	0.4969	101	toilvg	truth	s2	3
INS	140	140	0	233	1	0.3753	0.5458	101	toilvg	truth	s2	3
DEL	142	142	0	338	1	0.2958	0.4566	101	toilvg	truth	s2	3
Total	206	206	0	647	1	0.2415	0.389	112.2143	toilvg	truth	s2	3
INS	120	120	0	253	1	0.3217	0.4868	112.2143	toilvg	truth	s2	3
DEL	86	86	0	394	1	0.1792	0.3039	112.2143	toilvg	truth	s2	3
Total	144	144	0	709	1	0.1688	0.2888	139.24	toilvg	truth	s2	3
INS	82	82	0	291	1	0.2198	0.3604	139.24	toilvg	truth	s2	3
DEL	62	62	0	418	1	0.1292	0.2288	139.24	toilvg	truth	s2	3
Total	73	73	0	780	1	0.0856	0.1577	173	toilvg	truth	s2	3
INS	44	44	0	329	1	0.118	0.2111	173	toilvg	truth	s2	3
DEL	29	29	0	451	1	0.0604	0.1139	173	toilvg	truth	s2	3
Total	0	0	0	853	NA	0	NA	388	toilvg	truth	s2	3
INS	0	0	0	373	NA	0	NA	388	toilvg	truth	s2	3
DEL	0	0	0	480	NA	0	NA	388	toilvg	truth	s2	3
Total	259	259	0	594	1	0.3036	0.4658	0	svtyper	truth	s2	3
INS	0	0	0	373	NA	0	NA	0	svtyper	truth	s2	3
DEL	259	259	0	221	1	0.5396	0.701	0	svtyper	truth	s2	3
Total	259	259	0	594	1	0.3036	0.4658	6.93	svtyper	truth	s2	3
INS	0	0	0	373	NA	0	NA	6.93	svtyper	truth	s2	3
DEL	259	259	0	221	1	0.5396	0.701	6.93	svtyper	truth	s2	3
Total	233	233	0	620	1	0.2732	0.4292	25.33	svtyper	truth	s2	3
INS	0	0	0	373	NA	0	NA	25.33	svtyper	truth	s2	3
DEL	233	233	0	247	1	0.4854	0.6536	25.33	svtyper	truth	s2	3
Total	222	222	0	631	1	0.2603	0.4131	31.46	svtyper	truth	s2	3
INS	0	0	0	373	NA	0	NA	31.46	svtyper	truth	s2	3
DEL	222	222	0	258	1	0.4625	0.6325	31.46	svtyper	truth	s2	3
Total	112	112	0	741	1	0.1313	0.2321	53.14	svtyper	truth	s2	3
INS	0	0	0	373	NA	0	NA	53.14	svtyper	truth	s2	3
DEL	112	112	0	368	1	0.2333	0.3783	53.14	svtyper	truth	s2	3
Total	106	106	0	747	1	0.1243	0.2211	60.25	svtyper	truth	s2	3
INS	0	0	0	373	NA	0	NA	60.25	svtyper	truth	s2	3
DEL	106	106	0	374	1	0.2208	0.3617	60.25	svtyper	truth	s2	3
Total	52	52	0	801	1	0.061	0.115	64.2400000000003	svtyper	truth	s2	3
INS	0	0	0	373	NA	0	NA	64.2400000000003	svtyper	truth	s2	3
DEL	52	52	0	428	1	0.1083	0.1954	64.2400000000003	svtyper	truth	s2	3
Total	43	43	0	810	1	0.0504	0.096	89.31	svtyper	truth	s2	3
INS	0	0	0	373	NA	0	NA	89.31	svtyper	truth	s2	3
DEL	43	43	0	437	1	0.0896	0.1645	89.31	svtyper	truth	s2	3
Total	16	16	0	837	1	0.0188	0.0369	118.56	svtyper	truth	s2	3
INS	0	0	0	373	NA	0	NA	118.56	svtyper	truth	s2	3
DEL	16	16	0	464	1	0.0333	0.0645	118.56	svtyper	truth	s2	3
Total	0	0	0	853	NA	0	NA	443.14	svtyper	truth	s2	3
INS	0	0	0	373	NA	0	NA	443.14	svtyper	truth	s2	3
DEL	0	0	0	480	NA	0	NA	443.14	svtyper	truth	s2	3
Total	743	743	0	110	1	0.871	0.9311	0	delly	truth	s2	3
INS	348	348	0	25	1	0.933	0.9653	0	delly	truth	s2	3
DEL	395	395	0	85	1	0.8229	0.9028	0	delly	truth	s2	3
Total	743	743	0	110	1	0.871	0.9311	5	delly	truth	s2	3
INS	348	348	0	25	1	0.933	0.9653	5	delly	truth	s2	3
DEL	395	395	0	85	1	0.8229	0.9028	5	delly	truth	s2	3
Total	663	663	0	190	1	0.7773	0.8747	7	delly	truth	s2	3
INS	322	322	0	51	1	0.8633	0.9266	7	delly	truth	s2	3
DEL	341	341	0	139	1	0.7104	0.8307	7	delly	truth	s2	3
Total	566	566	0	287	1	0.6635	0.7977	10	delly	truth	s2	3
INS	297	297	0	76	1	0.7962	0.8865	10	delly	truth	s2	3
DEL	269	269	0	211	1	0.5604	0.7183	10	delly	truth	s2	3
Total	470	470	0	383	1	0.551	0.7105	12	delly	truth	s2	3
INS	261	261	0	112	1	0.6997	0.8233	12	delly	truth	s2	3
DEL	209	209	0	271	1	0.4354	0.6067	12	delly	truth	s2	3
Total	403	403	0	450	1	0.4725	0.6418	15	delly	truth	s2	3
INS	226	226	0	147	1	0.6059	0.7546	15	delly	truth	s2	3
DEL	177	177	0	303	1	0.3688	0.5389	15	delly	truth	s2	3
Total	303	303	0	550	1	0.3552	0.5242	21	delly	truth	s2	3
INS	155	155	0	218	1	0.4155	0.5871	21	delly	truth	s2	3
DEL	148	148	0	332	1	0.3083	0.4713	21	delly	truth	s2	3
Total	247	247	0	606	1	0.2896	0.4491	24	delly	truth	s2	3
INS	117	117	0	256	1	0.3137	0.4776	24	delly	truth	s2	3
DEL	130	130	0	350	1	0.2708	0.4262	24	delly	truth	s2	3
Total	186	186	0	667	1	0.2181	0.3581	27	delly	truth	s2	3
INS	85	85	0	288	1	0.2279	0.3712	27	delly	truth	s2	3
DEL	101	101	0	379	1	0.2104	0.3477	27	delly	truth	s2	3
Total	81	81	0	772	1	0.095	0.1735	52.9	delly	truth	s2	3
INS	37	37	0	336	1	0.0992	0.1805	52.9	delly	truth	s2	3
DEL	44	44	0	436	1	0.0917	0.168	52.9	delly	truth	s2	3
Total	1	1	0	852	1	0.0012	0.0024	95	delly	truth	s2	3
INS	1	1	0	372	1	0.0027	0.0054	95	delly	truth	s2	3
DEL	0	0	0	480	NA	0	NA	95	delly	truth	s2	3
Total	722	722	0	131	1	0.8464	0.9168	0	bayestyper	truth	s2	3
INS	333	333	0	40	1	0.8928	0.9434	0	bayestyper	truth	s2	3
DEL	389	389	0	91	1	0.8104	0.8953	0	bayestyper	truth	s2	3
Total	722	722	0	131	1	0.8464	0.9168	3.17494	bayestyper	truth	s2	3
INS	333	333	0	40	1	0.8928	0.9434	3.17494	bayestyper	truth	s2	3
DEL	389	389	0	91	1	0.8104	0.8953	3.17494	bayestyper	truth	s2	3
Total	633	633	0	220	1	0.7421	0.852	36.9903	bayestyper	truth	s2	3
INS	308	308	0	65	1	0.8257	0.9045	36.9903	bayestyper	truth	s2	3
DEL	325	325	0	155	1	0.6771	0.8075	36.9903	bayestyper	truth	s2	3
Total	624	624	0	229	1	0.7315	0.8449	99	bayestyper	truth	s2	3
INS	306	306	0	67	1	0.8204	0.9013	99	bayestyper	truth	s2	3
DEL	318	318	0	162	1	0.6625	0.797	99	bayestyper	truth	s2	3
Total	592	592	0	217	1	0.7318	0.8451	0	toilvg	calls	s0	7
INS	385	385	0	4	1	0.9897	0.9948	0	toilvg	calls	s0	7
DEL	207	207	0	213	1	0.4929	0.6603	0	toilvg	calls	s0	7
Total	592	592	0	217	1	0.7318	0.8451	12	toilvg	calls	s0	7
INS	385	385	0	4	1	0.9897	0.9948	12	toilvg	calls	s0	7
DEL	207	207	0	213	1	0.4929	0.6603	12	toilvg	calls	s0	7
Total	534	534	0	275	1	0.6601	0.7953	68	toilvg	calls	s0	7
INS	359	359	0	30	1	0.9229	0.9599	68	toilvg	calls	s0	7
DEL	175	175	0	245	1	0.4167	0.5883	68	toilvg	calls	s0	7
Total	471	471	0	338	1	0.5822	0.7359	92.23572	toilvg	calls	s0	7
INS	325	325	0	64	1	0.8355	0.9104	92.23572	toilvg	calls	s0	7
DEL	146	146	0	274	1	0.3476	0.5159	92.23572	toilvg	calls	s0	7
Total	409	409	0	400	1	0.5056	0.6716	112	toilvg	calls	s0	7
INS	283	283	0	106	1	0.7275	0.8423	112	toilvg	calls	s0	7
DEL	126	126	0	294	1	0.3	0.4615	112	toilvg	calls	s0	7
Total	356	356	0	453	1	0.44	0.6111	139.8	toilvg	calls	s0	7
INS	251	251	0	138	1	0.6452	0.7843	139.8	toilvg	calls	s0	7
DEL	105	105	0	315	1	0.25	0.4	139.8	toilvg	calls	s0	7
Total	297	297	0	512	1	0.3671	0.537	163.2685	toilvg	calls	s0	7
INS	219	219	0	170	1	0.563	0.7204	163.2685	toilvg	calls	s0	7
DEL	78	78	0	342	1	0.1857	0.3132	163.2685	toilvg	calls	s0	7
Total	225	225	0	584	1	0.2781	0.4352	195.744	toilvg	calls	s0	7
INS	175	175	0	214	1	0.4499	0.6206	195.744	toilvg	calls	s0	7
DEL	50	50	0	370	1	0.119	0.2127	195.744	toilvg	calls	s0	7
Total	165	165	0	644	1	0.204	0.3389	237.8637	toilvg	calls	s0	7
INS	134	134	0	255	1	0.3445	0.5125	237.8637	toilvg	calls	s0	7
DEL	31	31	0	389	1	0.0738	0.1375	237.8637	toilvg	calls	s0	7
Total	110	110	0	699	1	0.136	0.2394	282.3762	toilvg	calls	s0	7
INS	93	93	0	296	1	0.2391	0.3859	282.3762	toilvg	calls	s0	7
DEL	17	17	0	403	1	0.0405	0.0778	282.3762	toilvg	calls	s0	7
Total	66	66	0	743	1	0.0816	0.1509	330.1178	toilvg	calls	s0	7
INS	58	58	0	331	1	0.1491	0.2595	330.1178	toilvg	calls	s0	7
DEL	8	8	0	412	1	0.019	0.0373	330.1178	toilvg	calls	s0	7
Total	1	1	0	808	1	0.0012	0.0024	627.862	toilvg	calls	s0	7
INS	1	1	0	388	1	0.0026	0.0052	627.862	toilvg	calls	s0	7
DEL	0	0	0	420	NA	0	NA	627.862	toilvg	calls	s0	7
Total	175	173	0	636	1	0.2138	0.3523	0	svtyper	calls	s0	7
INS	0	0	0	389	NA	0	NA	0	svtyper	calls	s0	7
DEL	175	173	0	247	1	0.4119	0.5835	0	svtyper	calls	s0	7
