type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
INS	116	116	20	527	0.8529	0.1804	0.2978	13	bayestyper	calls	s2	3
DEL	2	2	1	662	0.6667	0.003	0.006	13	bayestyper	calls	s2	3
INV	1	1	17	687	0.0556	0.0015	0.0029	13	bayestyper	calls	s2	3
Total	99	99	17	1896	0.8534	0.0496	0.0938	99	bayestyper	calls	s2	3
INS	97	97	17	546	0.8509	0.1509	0.2563	99	bayestyper	calls	s2	3
DEL	2	2	0	662	1	0.003	0.006	99	bayestyper	calls	s2	3
INV	0	0	0	688	NA	0	NA	99	bayestyper	calls	s2	3
Total	1393	1396	222	599	0.8625	0.6997	0.7726	0	toilvg	truth	s2	3
INS	469	469	72	174	0.8669	0.7294	0.7922	0	toilvg	truth	s2	3
DEL	497	497	75	167	0.8689	0.7485	0.8042	0	toilvg	truth	s2	3
INV	427	430	75	258	0.8506	0.625	0.7206	0	toilvg	truth	s2	3
Total	1393	1396	222	599	0.8625	0.6997	0.7726	6	toilvg	truth	s2	3
INS	469	469	72	174	0.8669	0.7294	0.7922	6	toilvg	truth	s2	3
DEL	497	497	75	167	0.8689	0.7485	0.8042	6	toilvg	truth	s2	3
INV	427	430	75	258	0.8506	0.625	0.7206	6	toilvg	truth	s2	3
Total	1256	1259	204	736	0.8603	0.6311	0.7281	37	toilvg	truth	s2	3
INS	431	431	72	212	0.8569	0.6703	0.7522	37	toilvg	truth	s2	3
DEL	409	409	60	255	0.8721	0.616	0.722	37	toilvg	truth	s2	3
INV	416	419	72	269	0.8525	0.609	0.7105	37	toilvg	truth	s2	3
Total	1114	1117	177	878	0.8629	0.5599	0.6791	45.6545	toilvg	truth	s2	3
INS	392	392	68	251	0.8522	0.6096	0.7108	45.6545	toilvg	truth	s2	3
DEL	353	353	46	311	0.8847	0.5316	0.6641	45.6545	toilvg	truth	s2	3
INV	369	372	63	316	0.8542	0.5407	0.6622	45.6545	toilvg	truth	s2	3
Total	981	984	150	1011	0.8674	0.4932	0.6288	64	toilvg	truth	s2	3
INS	353	353	59	290	0.8568	0.549	0.6692	64	toilvg	truth	s2	3
DEL	312	312	40	352	0.8864	0.4699	0.6142	64	toilvg	truth	s2	3
INV	316	319	51	369	0.861	0.4637	0.6028	64	toilvg	truth	s2	3
Total	849	852	124	1143	0.8726	0.4271	0.5735	72	toilvg	truth	s2	3
INS	311	311	54	332	0.8521	0.4837	0.6171	72	toilvg	truth	s2	3
DEL	251	251	27	413	0.9029	0.378	0.5329	72	toilvg	truth	s2	3
INV	287	290	43	398	0.8697	0.4215	0.5678	72	toilvg	truth	s2	3
Total	712	715	95	1280	0.8823	0.3584	0.5097	84.9681	toilvg	truth	s2	3
INS	272	272	43	371	0.8635	0.423	0.5678	84.9681	toilvg	truth	s2	3
DEL	203	203	18	461	0.9186	0.3057	0.4587	84.9681	toilvg	truth	s2	3
INV	237	240	34	448	0.8745	0.3488	0.4987	84.9681	toilvg	truth	s2	3
Total	581	583	65	1412	0.8994	0.2922	0.4411	103.9624	toilvg	truth	s2	3
INS	221	221	29	422	0.884	0.3437	0.495	103.9624	toilvg	truth	s2	3
DEL	167	167	12	497	0.933	0.2515	0.3962	103.9624	toilvg	truth	s2	3
INV	193	195	24	493	0.8894	0.2834	0.4298	103.9624	toilvg	truth	s2	3
Total	449	449	37	1546	0.9239	0.2251	0.362	121.4296	toilvg	truth	s2	3
INS	175	175	20	468	0.8974	0.2722	0.4177	121.4296	toilvg	truth	s2	3
DEL	127	127	7	537	0.9478	0.1913	0.3183	121.4296	toilvg	truth	s2	3
INV	147	147	10	541	0.9363	0.2137	0.348	121.4296	toilvg	truth	s2	3
Total	305	305	19	1690	0.9414	0.1529	0.2631	143.6144	toilvg	truth	s2	3
INS	114	114	10	529	0.9194	0.1773	0.2973	143.6144	toilvg	truth	s2	3
DEL	86	86	3	578	0.9663	0.1295	0.2284	143.6144	toilvg	truth	s2	3
INV	105	105	6	583	0.9459	0.1526	0.2628	143.6144	toilvg	truth	s2	3
Total	153	153	9	1842	0.9444	0.0767	0.1419	180.8624	toilvg	truth	s2	3
INS	50	50	4	593	0.9259	0.0778	0.1435	180.8624	toilvg	truth	s2	3
DEL	49	49	2	615	0.9608	0.0738	0.1371	180.8624	toilvg	truth	s2	3
INV	54	54	3	634	0.9474	0.0785	0.145	180.8624	toilvg	truth	s2	3
Total	1	1	0	1994	1	5e-04	0.001	369	toilvg	truth	s2	3
INS	0	0	0	643	NA	0	NA	369	toilvg	truth	s2	3
DEL	1	1	0	663	1	0.0015	0.003	369	toilvg	truth	s2	3
INV	0	0	0	688	NA	0	NA	369	toilvg	truth	s2	3
Total	737	737	140	1258	0.8404	0.3694	0.5132	0	svtyper	truth	s2	3
INS	0	0	0	643	NA	0	NA	0	svtyper	truth	s2	3
DEL	344	344	49	320	0.8753	0.5181	0.6509	0	svtyper	truth	s2	3
INV	393	393	91	295	0.812	0.5712	0.6706	0	svtyper	truth	s2	3
Total	703	703	121	1292	0.8532	0.3524	0.4988	2	svtyper	truth	s2	3
INS	0	0	0	643	NA	0	NA	2	svtyper	truth	s2	3
DEL	328	328	42	336	0.8865	0.494	0.6345	2	svtyper	truth	s2	3
INV	375	375	79	313	0.826	0.5451	0.6568	2	svtyper	truth	s2	3
Total	577	577	67	1418	0.896	0.2892	0.4373	4	svtyper	truth	s2	3
INS	0	0	0	643	NA	0	NA	4	svtyper	truth	s2	3
DEL	265	265	21	399	0.9266	0.3991	0.5579	4	svtyper	truth	s2	3
INV	312	312	46	376	0.8715	0.4535	0.5966	4	svtyper	truth	s2	3
Total	529	529	67	1466	0.8876	0.2652	0.4084	5	svtyper	truth	s2	3
INS	0	0	0	643	NA	0	NA	5	svtyper	truth	s2	3
DEL	242	242	21	422	0.9202	0.3645	0.5222	5	svtyper	truth	s2	3
INV	287	287	46	401	0.8619	0.4172	0.5622	5	svtyper	truth	s2	3
Total	426	426	39	1569	0.9161	0.2135	0.3463	7	svtyper	truth	s2	3
INS	0	0	0	643	NA	0	NA	7	svtyper	truth	s2	3
DEL	185	185	10	479	0.9487	0.2786	0.4307	7	svtyper	truth	s2	3
INV	241	241	29	447	0.8926	0.3503	0.5031	7	svtyper	truth	s2	3
Total	340	340	26	1655	0.929	0.1704	0.288	8	svtyper	truth	s2	3
INS	0	0	0	643	NA	0	NA	8	svtyper	truth	s2	3
DEL	141	141	6	523	0.9592	0.2123	0.3477	8	svtyper	truth	s2	3
INV	199	199	20	489	0.9087	0.2892	0.4388	8	svtyper	truth	s2	3
Total	320	320	24	1675	0.9302	0.1604	0.2736	10	svtyper	truth	s2	3
INS	0	0	0	643	NA	0	NA	10	svtyper	truth	s2	3
DEL	134	134	4	530	0.971	0.2018	0.3342	10	svtyper	truth	s2	3
INV	186	186	20	502	0.9029	0.2703	0.416	10	svtyper	truth	s2	3
Total	172	172	6	1823	0.9663	0.0862	0.1583	14	svtyper	truth	s2	3
INS	0	0	0	643	NA	0	NA	14	svtyper	truth	s2	3
DEL	65	65	0	599	1	0.0979	0.1783	14	svtyper	truth	s2	3
INV	107	107	6	581	0.9469	0.1555	0.2671	14	svtyper	truth	s2	3
Total	128	128	5	1867	0.9624	0.0642	0.1204	17	svtyper	truth	s2	3
INS	0	0	0	643	NA	0	NA	17	svtyper	truth	s2	3
DEL	46	46	0	618	1	0.0693	0.1296	17	svtyper	truth	s2	3
INV	82	82	5	606	0.9425	0.1192	0.2116	17	svtyper	truth	s2	3
Total	2	2	0	1993	1	0.001	0.002	52	svtyper	truth	s2	3
INS	0	0	0	643	NA	0	NA	52	svtyper	truth	s2	3
DEL	1	1	0	663	1	0.0015	0.003	52	svtyper	truth	s2	3
INV	1	1	0	687	1	0.0015	0.003	52	svtyper	truth	s2	3
Total	1228	1228	112	767	0.9164	0.6155	0.7364	0	delly	truth	s2	3
INS	340	340	51	303	0.8696	0.5288	0.6577	0	delly	truth	s2	3
DEL	514	514	30	150	0.9449	0.7741	0.851	0	delly	truth	s2	3
INV	374	374	31	314	0.9235	0.5436	0.6844	0	delly	truth	s2	3
Total	1228	1228	112	767	0.9164	0.6155	0.7364	5	delly	truth	s2	3
INS	340	340	51	303	0.8696	0.5288	0.6577	5	delly	truth	s2	3
DEL	514	514	30	150	0.9449	0.7741	0.851	5	delly	truth	s2	3
INV	374	374	31	314	0.9235	0.5436	0.6844	5	delly	truth	s2	3
Total	1140	1140	93	855	0.9246	0.5714	0.7063	7	delly	truth	s2	3
INS	329	329	45	314	0.8797	0.5117	0.647	7	delly	truth	s2	3
DEL	455	455	17	209	0.964	0.6852	0.801	7	delly	truth	s2	3
INV	356	356	31	332	0.9199	0.5174	0.6623	7	delly	truth	s2	3
Total	969	969	66	1026	0.9362	0.4857	0.6396	10	delly	truth	s2	3
INS	303	303	34	340	0.8991	0.4712	0.6183	10	delly	truth	s2	3
DEL	383	383	8	281	0.9795	0.5768	0.726	10	delly	truth	s2	3
INV	283	283	24	405	0.9218	0.4113	0.5688	10	delly	truth	s2	3
Total	874	874	49	1121	0.9469	0.4381	0.599	12	delly	truth	s2	3
INS	270	270	23	373	0.9215	0.4199	0.5769	12	delly	truth	s2	3
DEL	327	327	3	337	0.9909	0.4925	0.658	12	delly	truth	s2	3
INV	277	277	23	411	0.9233	0.4026	0.5607	12	delly	truth	s2	3
Total	663	663	29	1332	0.9581	0.3323	0.4935	18	delly	truth	s2	3
INS	202	202	9	441	0.9573	0.3142	0.4731	18	delly	truth	s2	3
DEL	242	242	0	422	1	0.3645	0.5343	18	delly	truth	s2	3
INV	219	219	20	469	0.9163	0.3183	0.4725	18	delly	truth	s2	3
Total	527	527	20	1468	0.9634	0.2642	0.4147	23	delly	truth	s2	3
INS	147	147	1	496	0.9932	0.2286	0.3717	23	delly	truth	s2	3
DEL	189	189	0	475	1	0.2846	0.4431	23	delly	truth	s2	3
INV	191	191	19	497	0.9095	0.2776	0.4254	23	delly	truth	s2	3
Total	385	385	18	1610	0.9553	0.193	0.3211	28	delly	truth	s2	3
INS	92	92	0	551	1	0.1431	0.2504	28	delly	truth	s2	3
DEL	109	109	0	555	1	0.1642	0.2821	28	delly	truth	s2	3
INV	184	184	18	504	0.9109	0.2674	0.4134	28	delly	truth	s2	3
Total	257	257	13	1738	0.9519	0.1288	0.2269	50	delly	truth	s2	3
INS	52	52	0	591	1	0.0809	0.1497	50	delly	truth	s2	3
DEL	51	51	0	613	1	0.0768	0.1426	50	delly	truth	s2	3
INV	154	154	13	534	0.9222	0.2238	0.3602	50	delly	truth	s2	3
Total	131	131	4	1864	0.9704	0.0657	0.1231	61	delly	truth	s2	3
INS	13	13	0	630	1	0.0202	0.0396	61	delly	truth	s2	3
DEL	13	13	0	651	1	0.0196	0.0384	61	delly	truth	s2	3
INV	105	105	4	583	0.9633	0.1526	0.2635	61	delly	truth	s2	3
Total	4	4	0	1991	1	0.002	0.004	10000	delly	truth	s2	3
INS	0	0	0	643	NA	0	NA	10000	delly	truth	s2	3
DEL	0	0	0	664	NA	0	NA	10000	delly	truth	s2	3
INV	4	4	0	684	1	0.0058	0.0115	10000	delly	truth	s2	3
Total	1469	1470	210	525	0.8749	0.7368	0.7999	0	bayestyper	truth	s2	3
INS	469	469	88	174	0.842	0.7294	0.7817	0	bayestyper	truth	s2	3
DEL	468	468	45	196	0.9123	0.7048	0.7952	0	bayestyper	truth	s2	3
INV	532	533	77	155	0.8736	0.7747	0.8212	0	bayestyper	truth	s2	3
Total	1469	1470	210	525	0.8749	0.7368	0.7999	2	bayestyper	truth	s2	3
INS	469	469	88	174	0.842	0.7294	0.7817	2	bayestyper	truth	s2	3
DEL	468	468	45	196	0.9123	0.7048	0.7952	2	bayestyper	truth	s2	3
INV	532	533	77	155	0.8736	0.7747	0.8212	2	bayestyper	truth	s2	3
Total	1377	1378	167	617	0.8918	0.6907	0.7785	6	bayestyper	truth	s2	3
INS	442	442	81	201	0.8451	0.6874	0.7581	6	bayestyper	truth	s2	3
DEL	445	445	33	219	0.931	0.6702	0.7794	6	bayestyper	truth	s2	3
INV	490	491	53	197	0.9024	0.7137	0.797	6	bayestyper	truth	s2	3
Total	1220	1221	130	774	0.9037	0.612	0.7298	11	bayestyper	truth	s2	3
INS	399	399	73	244	0.8453	0.6205	0.7157	11	bayestyper	truth	s2	3
DEL	404	404	26	260	0.9395	0.6084	0.7385	11	bayestyper	truth	s2	3
INV	417	418	31	270	0.9308	0.6076	0.7352	11	bayestyper	truth	s2	3
Total	1071	1072	113	923	0.9046	0.5373	0.6742	18	bayestyper	truth	s2	3
INS	368	368	67	275	0.846	0.5723	0.6827	18	bayestyper	truth	s2	3
DEL	366	366	25	298	0.9361	0.5512	0.6938	18	bayestyper	truth	s2	3
INV	337	338	21	350	0.9413	0.4913	0.6456	18	bayestyper	truth	s2	3
Total	917	917	96	1078	0.9052	0.4596	0.6097	32	bayestyper	truth	s2	3
INS	341	341	62	302	0.8462	0.5303	0.652	32	bayestyper	truth	s2	3
DEL	340	340	19	324	0.9471	0.512	0.6647	32	bayestyper	truth	s2	3
INV	236	236	15	452	0.9402	0.343	0.5026	32	bayestyper	truth	s2	3
Total	847	847	85	1148	0.9088	0.4246	0.5788	99	bayestyper	truth	s2	3
INS	328	328	58	315	0.8497	0.5101	0.6375	99	bayestyper	truth	s2	3
DEL	331	331	16	333	0.9539	0.4985	0.6548	99	bayestyper	truth	s2	3
INV	188	188	11	500	0.9447	0.2733	0.424	99	bayestyper	truth	s2	3
Total	1705	1761	107	228	0.9409	0.8854	0.9123	0	toilvg	calls	s0	7
INS	610	613	53	64	0.9201	0.9055	0.9127	0	toilvg	calls	s0	7
DEL	599	617	13	52	0.9788	0.9223	0.9497	0	toilvg	calls	s0	7
INV	496	531	41	112	0.9236	0.8258	0.872	0	toilvg	calls	s0	7
Total	1705	1761	107	228	0.9409	0.8854	0.9123	12	toilvg	calls	s0	7
INS	610	613	53	64	0.9201	0.9055	0.9127	12	toilvg	calls	s0	7
DEL	599	617	13	52	0.9788	0.9223	0.9497	12	toilvg	calls	s0	7
INV	496	531	41	112	0.9236	0.8258	0.872	12	toilvg	calls	s0	7
Total	1537	1590	91	399	0.9441	0.7994	0.8657	68.13125	toilvg	calls	s0	7
INS	566	568	51	109	0.9173	0.839	0.8764	68.13125	toilvg	calls	s0	7
DEL	508	525	11	144	0.9788	0.7848	0.8711	68.13125	toilvg	calls	s0	7
INV	463	497	29	146	0.9411	0.7729	0.8487	68.13125	toilvg	calls	s0	7
Total	1378	1425	71	564	0.951	0.7164	0.8172	95	toilvg	calls	s0	7
INS	514	516	45	161	0.9195	0.7622	0.8335	95	toilvg	calls	s0	7
DEL	454	467	10	202	0.9784	0.6981	0.8148	95	toilvg	calls	s0	7
INV	410	442	16	201	0.9624	0.6874	0.802	95	toilvg	calls	s0	7
Total	1217	1258	49	731	0.9613	0.6325	0.763	111.6247	toilvg	calls	s0	7
INS	451	453	30	224	0.9376	0.6691	0.7809	111.6247	toilvg	calls	s0	7
DEL	386	398	8	271	0.9797	0.5949	0.7403	111.6247	toilvg	calls	s0	7
INV	380	407	11	236	0.9719	0.633	0.7667	111.6247	toilvg	calls	s0	7
Total	1047	1086	35	903	0.9677	0.546	0.6981	134.0968	toilvg	calls	s0	7
INS	400	401	24	276	0.9434	0.5923	0.7277	134.0968	toilvg	calls	s0	7
DEL	325	336	7	333	0.9789	0.5022	0.6638	134.0968	toilvg	calls	s0	7
INV	322	349	4	294	0.9877	0.5428	0.7006	134.0968	toilvg	calls	s0	7
Total	873	909	26	1080	0.9711	0.457	0.6215	154	toilvg	calls	s0	7
INS	338	338	17	339	0.9521	0.4993	0.6551	154	toilvg	calls	s0	7
DEL	269	278	6	391	0.9782	0.4155	0.5833	154	toilvg	calls	s0	7
INV	266	293	3	350	0.9888	0.4557	0.6239	154	toilvg	calls	s0	7
Total	694	728	19	1261	0.9734	0.366	0.532	183.633	toilvg	calls	s0	7
INS	283	283	14	394	0.9529	0.418	0.5811	183.633	toilvg	calls	s0	7
DEL	189	197	5	472	0.9742	0.2945	0.4523	183.633	toilvg	calls	s0	7
INV	222	248	0	395	1	0.3857	0.5567	183.633	toilvg	calls	s0	7
Total	527	553	10	1436	0.9814	0.278	0.4333	231	toilvg	calls	s0	7
INS	224	224	7	453	0.9697	0.3309	0.4934	231	toilvg	calls	s0	7
DEL	127	134	3	535	0.9769	0.2003	0.3324	231	toilvg	calls	s0	7
INV	176	195	0	448	1	0.3033	0.4654	231	toilvg	calls	s0	7
Total	348	368	6	1621	0.9831	0.185	0.3114	276.2274	toilvg	calls	s0	7
INS	167	167	4	510	0.9766	0.2467	0.3939	276.2274	toilvg	calls	s0	7
DEL	71	77	2	592	0.9726	0.1151	0.2058	276.2274	toilvg	calls	s0	7
INV	110	124	0	519	1	0.1928	0.3233	276.2274	toilvg	calls	s0	7
Total	175	185	2	1804	0.9887	0.093	0.17	332.015	toilvg	calls	s0	7
INS	90	90	2	587	0.9783	0.1329	0.234	332.015	toilvg	calls	s0	7
DEL	33	34	0	635	1	0.0508	0.0967	332.015	toilvg	calls	s0	7
INV	52	61	0	582	1	0.0949	0.1733	332.015	toilvg	calls	s0	7
Total	1	1	0	1988	1	5e-04	0.001	637.135	toilvg	calls	s0	7
INS	1	1	0	676	1	0.0015	0.003	637.135	toilvg	calls	s0	7
DEL	0	0	0	669	NA	0	NA	637.135	toilvg	calls	s0	7
INV	0	0	0	643	NA	0	NA	637.135	toilvg	calls	s0	7
Total	923	941	65	1048	0.9342	0.4731	0.6281	0	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	0	svtyper	calls	s0	7
DEL	427	438	21	231	0.9531	0.6547	0.7762	0	svtyper	calls	s0	7
INV	496	503	44	140	0.9185	0.7823	0.8449	0	svtyper	calls	s0	7
Total	907	925	54	1064	0.9438	0.4651	0.6231	2	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	2	svtyper	calls	s0	7
DEL	419	430	15	239	0.9654	0.6428	0.7717	2	svtyper	calls	s0	7
INV	488	495	39	148	0.926	0.7698	0.8407	2	svtyper	calls	s0	7
Total	825	833	31	1156	0.9638	0.4188	0.5839	5	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	5	svtyper	calls	s0	7
DEL	376	380	10	289	0.9741	0.568	0.7176	5	svtyper	calls	s0	7
INV	449	453	21	190	0.9553	0.7045	0.811	5	svtyper	calls	s0	7
Total	699	700	15	1289	0.979	0.3519	0.5177	8	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	8	svtyper	calls	s0	7
DEL	302	302	6	367	0.9805	0.4514	0.6182	8	svtyper	calls	s0	7
INV	397	398	9	245	0.9778	0.619	0.7581	8	svtyper	calls	s0	7
Total	607	608	10	1381	0.9838	0.3057	0.4665	11	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	11	svtyper	calls	s0	7
DEL	255	255	5	414	0.9808	0.3812	0.549	11	svtyper	calls	s0	7
INV	352	353	5	290	0.986	0.549	0.7053	11	svtyper	calls	s0	7
Total	504	504	6	1485	0.9882	0.2534	0.4034	15	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	15	svtyper	calls	s0	7
DEL	199	199	3	470	0.9851	0.2975	0.457	15	svtyper	calls	s0	7
INV	305	305	3	338	0.9903	0.4743	0.6414	15	svtyper	calls	s0	7
Total	449	449	3	1540	0.9934	0.2257	0.3678	17	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	17	svtyper	calls	s0	7
DEL	174	174	2	495	0.9886	0.2601	0.4118	17	svtyper	calls	s0	7
INV	275	275	1	368	0.9964	0.4277	0.5985	17	svtyper	calls	s0	7
Total	341	341	2	1648	0.9942	0.1714	0.2924	22	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	22	svtyper	calls	s0	7
DEL	123	123	1	546	0.9919	0.1839	0.3103	22	svtyper	calls	s0	7
INV	218	218	1	425	0.9954	0.339	0.5058	22	svtyper	calls	s0	7
Total	209	209	0	1780	1	0.1051	0.1902	30	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	30	svtyper	calls	s0	7
DEL	61	61	0	608	1	0.0912	0.1672	30	svtyper	calls	s0	7
INV	148	148	0	495	1	0.2302	0.3742	30	svtyper	calls	s0	7
Total	112	112	0	1877	1	0.0563	0.1066	40	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	40	svtyper	calls	s0	7
DEL	34	34	0	635	1	0.0508	0.0967	40	svtyper	calls	s0	7
INV	78	78	0	565	1	0.1213	0.2164	40	svtyper	calls	s0	7
Total	1	1	0	1988	1	5e-04	0.001	114	svtyper	calls	s0	7
INS	0	0	0	677	NA	0	NA	114	svtyper	calls	s0	7
DEL	1	1	0	668	1	0.0015	0.003	114	svtyper	calls	s0	7
INV	0	0	0	643	NA	0	NA	114	svtyper	calls	s0	7
Total	625	626	70	1363	0.8993	0.3147	0.4662	0	delly	calls	s0	7
INS	81	81	3	596	0.9643	0.1196	0.2128	0	delly	calls	s0	7
DEL	111	111	0	558	1	0.1659	0.2846	0	delly	calls	s0	7
INV	433	434	67	209	0.866	0.675	0.7587	0	delly	calls	s0	7
Total	625	626	70	1363	0.8993	0.3147	0.4662	5	delly	calls	s0	7
INS	81	81	3	596	0.9643	0.1196	0.2128	5	delly	calls	s0	7
DEL	111	111	0	558	1	0.1659	0.2846	5	delly	calls	s0	7
INV	433	434	67	209	0.866	0.675	0.7587	5	delly	calls	s0	7
Total	579	580	66	1409	0.8977	0.2916	0.4402	12	delly	calls	s0	7
INS	77	77	0	600	1	0.1137	0.2042	12	delly	calls	s0	7
DEL	103	103	0	566	1	0.154	0.2669	12	delly	calls	s0	7
INV	399	400	66	243	0.8581	0.6221	0.7213	12	delly	calls	s0	7
Total	503	504	65	1485	0.8856	0.2534	0.394	18	delly	calls	s0	7
INS	65	65	0	612	1	0.096	0.1752	18	delly	calls	s0	7
DEL	83	83	0	586	1	0.1241	0.2208	18	delly	calls	s0	7
INV	355	356	65	287	0.8452	0.5537	0.6691	18	delly	calls	s0	7
Total	447	448	65	1541	0.873	0.2252	0.358	21	delly	calls	s0	7
INS	60	60	0	617	1	0.0886	0.1628	21	delly	calls	s0	7
DEL	73	73	0	596	1	0.1091	0.1967	21	delly	calls	s0	7
INV	314	315	65	328	0.8285	0.4899	0.6157	21	delly	calls	s0	7
Total	369	370	61	1619	0.8581	0.186	0.3057	30	delly	calls	s0	7
INS	46	46	0	631	1	0.0679	0.1272	30	delly	calls	s0	7
DEL	46	46	0	623	1	0.0688	0.1287	30	delly	calls	s0	7
INV	277	278	61	365	0.8195	0.4323	0.566	30	delly	calls	s0	7
Total	305	306	49	1683	0.8616	0.1538	0.261	42	delly	calls	s0	7
INS	29	29	0	648	1	0.0428	0.0821	42	delly	calls	s0	7
DEL	40	40	0	629	1	0.0598	0.1129	42	delly	calls	s0	7
INV	236	237	49	406	0.8281	0.3686	0.5101	42	delly	calls	s0	7
Total	259	260	19	1729	0.9317	0.1307	0.2292	51.2	delly	calls	s0	7
INS	20	20	0	657	1	0.0295	0.0573	51.2	delly	calls	s0	7
DEL	34	34	0	635	1	0.0508	0.0967	51.2	delly	calls	s0	7
INV	205	206	19	437	0.9152	0.3204	0.4746	51.2	delly	calls	s0	7
Total	192	193	17	1796	0.9187	0.097	0.1755	98.7000000000001	delly	calls	s0	7
INS	8	8	0	669	1	0.0118	0.0233	98.7000000000001	delly	calls	s0	7
DEL	6	6	0	663	1	0.009	0.0178	98.7000000000001	delly	calls	s0	7
INV	178	179	17	464	0.9128	0.2784	0.4267	98.7000000000001	delly	calls	s0	7
Total	155	156	10	1833	0.9394	0.0784	0.1447	105	delly	calls	s0	7
INS	7	7	0	670	1	0.0103	0.0204	105	delly	calls	s0	7
DEL	5	5	0	664	1	0.0075	0.0149	105	delly	calls	s0	7
INV	143	144	10	499	0.9346	0.224	0.3614	105	delly	calls	s0	7
Total	72	73	1	1916	0.9863	0.0367	0.0708	10000	delly	calls	s0	7
INS	0	0	0	677	NA	0	NA	10000	delly	calls	s0	7
DEL	0	0	0	669	NA	0	NA	10000	delly	calls	s0	7
INV	72	73	1	570	0.9863	0.1135	0.2036	10000	delly	calls	s0	7
Total	297	297	4	1692	0.9867	0.1493	0.2594	0	bayestyper	calls	s0	7
INS	275	275	1	402	0.9964	0.4062	0.5771	0	bayestyper	calls	s0	7
DEL	7	7	0	662	1	0.0105	0.0208	0	bayestyper	calls	s0	7
INV	15	15	3	628	0.8333	0.0233	0.0453	0	bayestyper	calls	s0	7
Total	297	297	4	1692	0.9867	0.1493	0.2594	2	bayestyper	calls	s0	7
INS	275	275	1	402	0.9964	0.4062	0.5771	2	bayestyper	calls	s0	7
DEL	7	7	0	662	1	0.0105	0.0208	2	bayestyper	calls	s0	7
INV	15	15	3	628	0.8333	0.0233	0.0453	2	bayestyper	calls	s0	7
Total	272	272	1	1717	0.9963	0.1368	0.2406	4	bayestyper	calls	s0	7
INS	262	262	1	415	0.9962	0.387	0.5574	4	bayestyper	calls	s0	7
DEL	7	7	0	662	1	0.0105	0.0208	4	bayestyper	calls	s0	7
INV	3	3	0	640	1	0.0047	0.0094	4	bayestyper	calls	s0	7
Total	242	242	1	1747	0.9959	0.1217	0.2169	8	bayestyper	calls	s0	7
INS	235	235	1	442	0.9958	0.3471	0.5148	8	bayestyper	calls	s0	7
DEL	7	7	0	662	1	0.0105	0.0208	8	bayestyper	calls	s0	7
INV	0	0	0	643	NA	0	NA	8	bayestyper	calls	s0	7
Total	209	209	1	1780	0.9952	0.1051	0.1901	25	bayestyper	calls	s0	7
INS	203	203	1	474	0.9951	0.2999	0.4609	25	bayestyper	calls	s0	7
DEL	6	6	0	663	1	0.009	0.0178	25	bayestyper	calls	s0	7
INV	0	0	0	643	NA	0	NA	25	bayestyper	calls	s0	7
Total	201	201	1	1788	0.995	0.1011	0.1835	99	bayestyper	calls	s0	7
INS	195	195	1	482	0.9949	0.288	0.4467	99	bayestyper	calls	s0	7
DEL	6	6	0	663	1	0.009	0.0178	99	bayestyper	calls	s0	7
INV	0	0	0	643	NA	0	NA	99	bayestyper	calls	s0	7
Total	1786	1791	105	198	0.9445	0.9005	0.922	0	toilvg	truth	s0	7
INS	625	625	45	52	0.9328	0.9232	0.928	0	toilvg	truth	s0	7
DEL	631	631	16	38	0.9753	0.9432	0.959	0	toilvg	truth	s0	7
INV	530	535	44	108	0.9233	0.832	0.8753	0	toilvg	truth	s0	7
Total	1786	1791	105	198	0.9445	0.9005	0.922	17	toilvg	truth	s0	7
INS	625	625	45	52	0.9328	0.9232	0.928	17	toilvg	truth	s0	7
DEL	631	631	16	38	0.9753	0.9432	0.959	17	toilvg	truth	s0	7
INV	530	535	44	108	0.9233	0.832	0.8753	17	toilvg	truth	s0	7
Total	1616	1621	88	368	0.9484	0.815	0.8767	71	toilvg	truth	s0	7
INS	574	574	45	103	0.9273	0.8479	0.8858	71	toilvg	truth	s0	7
DEL	550	550	15	119	0.9735	0.8221	0.8914	71	toilvg	truth	s0	7
INV	492	497	28	146	0.9462	0.7729	0.8508	71	toilvg	truth	s0	7
Total	1442	1446	75	543	0.9506	0.727	0.8239	101	toilvg	truth	s0	7
INS	510	510	40	167	0.9273	0.7533	0.8313	101	toilvg	truth	s0	7
DEL	493	493	14	176	0.9724	0.7369	0.8384	101	toilvg	truth	s0	7
INV	439	443	21	200	0.9543	0.689	0.8002	101	toilvg	truth	s0	7
Total	1263	1266	61	723	0.9539	0.6365	0.7635	115.2905	toilvg	truth	s0	7
INS	440	440	40	237	0.9167	0.6499	0.7606	115.2905	toilvg	truth	s0	7
DEL	430	430	12	239	0.9729	0.6428	0.7741	115.2905	toilvg	truth	s0	7
