type	TP	TP.baseline	FP	FN	precision	recall	F1	qual	method	graph	sample	depth
INS	126	126	22	287	0.8514	0.3051	0.4492	112.652	toilvg-symb	truth	s1	3
DEL	70	70	6	358	0.9211	0.1636	0.2779	112.652	toilvg-symb	truth	s1	3
INV	38	39	54	371	0.413	0.0951	0.1546	112.652	toilvg-symb	truth	s1	3
Total	167	167	51	1084	0.7661	0.1335	0.2274	136	toilvg-symb	truth	s1	3
INS	98	98	10	315	0.9074	0.2373	0.3762	136	toilvg-symb	truth	s1	3
DEL	53	53	4	375	0.9298	0.1238	0.2185	136	toilvg-symb	truth	s1	3
INV	16	16	37	394	0.3019	0.039	0.0691	136	toilvg-symb	truth	s1	3
Total	96	96	21	1155	0.8205	0.0767	0.1403	166.185	toilvg-symb	truth	s1	3
INS	62	62	3	351	0.9538	0.1501	0.2594	166.185	toilvg-symb	truth	s1	3
DEL	29	29	2	399	0.9355	0.0678	0.1264	166.185	toilvg-symb	truth	s1	3
INV	5	5	16	405	0.2381	0.0122	0.0232	166.185	toilvg-symb	truth	s1	3
Total	0	0	1	1251	0	0	NA	382	toilvg-symb	truth	s1	3
INS	0	0	0	413	NA	0	NA	382	toilvg-symb	truth	s1	3
DEL	0	0	0	428	NA	0	NA	382	toilvg-symb	truth	s1	3
INV	0	0	1	410	0	0	NA	382	toilvg-symb	truth	s1	3
Total	610	642	271	585	0.6924	0.5232	0.596	0	toilvg-symb	calls	s2	3
INS	232	236	59	141	0.7973	0.626	0.7013	0	toilvg-symb	calls	s2	3
DEL	271	285	45	130	0.8576	0.6867	0.7627	0	toilvg-symb	calls	s2	3
INV	107	121	167	314	0.3905	0.2782	0.3249	0	toilvg-symb	calls	s2	3
Total	610	642	271	585	0.6924	0.5232	0.596	9	toilvg-symb	calls	s2	3
INS	232	236	59	141	0.7973	0.626	0.7013	9	toilvg-symb	calls	s2	3
DEL	271	285	45	130	0.8576	0.6867	0.7627	9	toilvg-symb	calls	s2	3
INV	107	121	167	314	0.3905	0.2782	0.3249	9	toilvg-symb	calls	s2	3
Total	555	582	253	645	0.6869	0.4743	0.5611	35.81393	toilvg-symb	calls	s2	3
INS	215	218	50	159	0.8113	0.5782	0.6752	35.81393	toilvg-symb	calls	s2	3
DEL	235	245	38	170	0.8608	0.5904	0.7004	35.81393	toilvg-symb	calls	s2	3
INV	105	119	165	316	0.3889	0.2736	0.3212	35.81393	toilvg-symb	calls	s2	3
Total	494	518	233	709	0.6795	0.4222	0.5208	41.73542	toilvg-symb	calls	s2	3
INS	193	196	42	181	0.8213	0.5199	0.6367	41.73542	toilvg-symb	calls	s2	3
DEL	197	204	27	211	0.8795	0.4916	0.6307	41.73542	toilvg-symb	calls	s2	3
INV	104	118	164	317	0.3881	0.2713	0.3194	41.73542	toilvg-symb	calls	s2	3
Total	443	465	212	762	0.6763	0.379	0.4858	61.92324	toilvg-symb	calls	s2	3
INS	175	178	39	199	0.8178	0.4721	0.5986	61.92324	toilvg-symb	calls	s2	3
DEL	178	184	23	231	0.8856	0.4434	0.5909	61.92324	toilvg-symb	calls	s2	3
INV	90	103	150	332	0.375	0.2368	0.2903	61.92324	toilvg-symb	calls	s2	3
Total	381	398	189	829	0.6684	0.3244	0.4368	69.28708	toilvg-symb	calls	s2	3
INS	151	154	35	223	0.8118	0.4085	0.5435	69.28708	toilvg-symb	calls	s2	3
DEL	147	150	19	265	0.8855	0.3614	0.5133	69.28708	toilvg-symb	calls	s2	3
INV	83	94	135	341	0.3807	0.2161	0.2757	69.28708	toilvg-symb	calls	s2	3
Total	309	325	162	902	0.6561	0.2649	0.3774	77.00865	toilvg-symb	calls	s2	3
INS	125	128	33	249	0.7911	0.3395	0.4751	77.00865	toilvg-symb	calls	s2	3
DEL	116	118	9	297	0.928	0.2843	0.4353	77.00865	toilvg-symb	calls	s2	3
INV	68	79	120	356	0.3617	0.1816	0.2418	77.00865	toilvg-symb	calls	s2	3
Total	259	273	130	954	0.6658	0.2225	0.3335	95.6667	toilvg-symb	calls	s2	3
INS	110	113	29	264	0.7914	0.2997	0.4348	95.6667	toilvg-symb	calls	s2	3
DEL	103	105	7	310	0.9364	0.253	0.3984	95.6667	toilvg-symb	calls	s2	3
INV	46	55	94	380	0.3286	0.1264	0.1826	95.6667	toilvg-symb	calls	s2	3
Total	198	210	90	1017	0.6875	0.1711	0.274	111	toilvg-symb	calls	s2	3
INS	86	89	17	288	0.835	0.2361	0.3681	111	toilvg-symb	calls	s2	3
DEL	86	89	4	326	0.9556	0.2145	0.3504	111	toilvg-symb	calls	s2	3
INV	26	32	69	403	0.2737	0.0736	0.116	111	toilvg-symb	calls	s2	3
Total	144	150	59	1077	0.7094	0.1222	0.2085	132.9316	toilvg-symb	calls	s2	3
INS	67	68	8	309	0.8933	0.1804	0.3002	132.9316	toilvg-symb	calls	s2	3
DEL	62	65	2	350	0.9688	0.1566	0.2696	132.9316	toilvg-symb	calls	s2	3
INV	15	17	49	418	0.2344	0.0391	0.067	132.9316	toilvg-symb	calls	s2	3
Total	85	88	26	1139	0.7658	0.0717	0.1311	164.0191	toilvg-symb	calls	s2	3
INS	46	47	3	330	0.9388	0.1247	0.2202	164.0191	toilvg-symb	calls	s2	3
DEL	32	33	1	382	0.9697	0.0795	0.147	164.0191	toilvg-symb	calls	s2	3
INV	7	8	22	427	0.2414	0.0184	0.0342	164.0191	toilvg-symb	calls	s2	3
Total	1	1	0	1226	1	8e-04	0.0016	357.655	toilvg-symb	calls	s2	3
INS	1	1	0	376	1	0.0027	0.0054	357.655	toilvg-symb	calls	s2	3
DEL	0	0	0	415	NA	0	NA	357.655	toilvg-symb	calls	s2	3
INV	0	0	0	435	NA	0	NA	357.655	toilvg-symb	calls	s2	3
Total	699	699	278	528	0.7155	0.5697	0.6343	0	toilvg-symb	truth	s2	3
INS	261	261	43	116	0.8586	0.6923	0.7665	0	toilvg-symb	truth	s2	3
DEL	303	303	52	112	0.8535	0.7301	0.787	0	toilvg-symb	truth	s2	3
INV	135	135	183	300	0.4245	0.3103	0.3585	0	toilvg-symb	truth	s2	3
Total	699	699	278	528	0.7155	0.5697	0.6343	6	toilvg-symb	truth	s2	3
INS	261	261	43	116	0.8586	0.6923	0.7665	6	toilvg-symb	truth	s2	3
DEL	303	303	52	112	0.8535	0.7301	0.787	6	toilvg-symb	truth	s2	3
INV	135	135	183	300	0.4245	0.3103	0.3585	6	toilvg-symb	truth	s2	3
Total	636	636	265	591	0.7059	0.5183	0.5977	36	toilvg-symb	truth	s2	3
INS	239	239	41	138	0.8536	0.634	0.7276	36	toilvg-symb	truth	s2	3
DEL	263	263	46	152	0.8511	0.6337	0.7265	36	toilvg-symb	truth	s2	3
INV	134	134	178	301	0.4295	0.308	0.3587	36	toilvg-symb	truth	s2	3
Total	557	557	244	670	0.6954	0.454	0.5494	48.18742	toilvg-symb	truth	s2	3
INS	213	213	39	164	0.8452	0.565	0.6773	48.18742	toilvg-symb	truth	s2	3
DEL	221	221	33	194	0.8701	0.5325	0.6607	48.18742	toilvg-symb	truth	s2	3
INV	123	123	172	312	0.4169	0.2828	0.337	48.18742	toilvg-symb	truth	s2	3
Total	502	502	222	725	0.6934	0.4091	0.5146	63.39084	toilvg-symb	truth	s2	3
INS	192	192	36	185	0.8421	0.5093	0.6347	63.39084	toilvg-symb	truth	s2	3
DEL	204	204	29	211	0.8755	0.4916	0.6296	63.39084	toilvg-symb	truth	s2	3
INV	106	106	157	329	0.403	0.2437	0.3037	63.39084	toilvg-symb	truth	s2	3
Total	428	428	200	799	0.6815	0.3488	0.4614	71.2035	toilvg-symb	truth	s2	3
INS	172	172	36	205	0.8269	0.4562	0.588	71.2035	toilvg-symb	truth	s2	3
DEL	162	162	21	253	0.8852	0.3904	0.5418	71.2035	toilvg-symb	truth	s2	3
INV	94	94	143	341	0.3966	0.2161	0.2798	71.2035	toilvg-symb	truth	s2	3
Total	353	353	173	874	0.6711	0.2877	0.4027	80.5467	toilvg-symb	truth	s2	3
INS	144	144	33	233	0.8136	0.382	0.5199	80.5467	toilvg-symb	truth	s2	3
DEL	128	128	14	287	0.9014	0.3084	0.4596	80.5467	toilvg-symb	truth	s2	3
INV	81	81	126	354	0.3913	0.1862	0.2523	80.5467	toilvg-symb	truth	s2	3
Total	297	297	132	930	0.6923	0.2421	0.3587	99.90432	toilvg-symb	truth	s2	3
INS	125	125	29	252	0.8117	0.3316	0.4708	99.90432	toilvg-symb	truth	s2	3
DEL	119	119	9	296	0.9297	0.2867	0.4383	99.90432	toilvg-symb	truth	s2	3
INV	53	53	94	382	0.3605	0.1218	0.1821	99.90432	toilvg-symb	truth	s2	3
Total	224	223	89	1004	0.7157	0.1817	0.2898	114.057	toilvg-symb	truth	s2	3
INS	97	97	19	280	0.8362	0.2573	0.3935	114.057	toilvg-symb	truth	s2	3
DEL	92	92	4	323	0.9583	0.2217	0.3601	114.057	toilvg-symb	truth	s2	3
INV	35	34	66	401	0.3465	0.0782	0.1276	114.057	toilvg-symb	truth	s2	3
Total	161	161	56	1066	0.7419	0.1312	0.223	137.807	toilvg-symb	truth	s2	3
INS	76	76	10	301	0.8837	0.2016	0.3283	137.807	toilvg-symb	truth	s2	3
DEL	68	68	3	347	0.9577	0.1639	0.2799	137.807	toilvg-symb	truth	s2	3
INV	17	17	43	418	0.2833	0.0391	0.0687	137.807	toilvg-symb	truth	s2	3
Total	97	97	20	1130	0.8291	0.0791	0.1444	169.2062	toilvg-symb	truth	s2	3
INS	49	49	2	328	0.9608	0.13	0.229	169.2062	toilvg-symb	truth	s2	3
DEL	43	43	1	372	0.9773	0.1036	0.1873	169.2062	toilvg-symb	truth	s2	3
INV	5	5	17	430	0.2273	0.0115	0.0219	169.2062	toilvg-symb	truth	s2	3
Total	1	1	0	1226	1	8e-04	0.0016	369	toilvg-symb	truth	s2	3
INS	0	0	0	377	NA	0	NA	369	toilvg-symb	truth	s2	3
DEL	1	1	0	414	1	0.0024	0.0048	369	toilvg-symb	truth	s2	3
INV	0	0	0	435	NA	0	NA	369	toilvg-symb	truth	s2	3
Total	887	915	233	309	0.792	0.7475	0.7691	0	toilvg-symb	calls	s0	7
INS	350	353	35	45	0.9091	0.8869	0.8979	0	toilvg-symb	calls	s0	7
DEL	371	386	7	29	0.9815	0.9301	0.9551	0	toilvg-symb	calls	s0	7
INV	166	176	191	235	0.465	0.4282	0.4458	0	toilvg-symb	calls	s0	7
Total	887	915	233	309	0.792	0.7475	0.7691	12	toilvg-symb	calls	s0	7
INS	350	353	35	45	0.9091	0.8869	0.8979	12	toilvg-symb	calls	s0	7
DEL	371	386	7	29	0.9815	0.9301	0.9551	12	toilvg-symb	calls	s0	7
INV	166	176	191	235	0.465	0.4282	0.4458	12	toilvg-symb	calls	s0	7
Total	779	804	228	420	0.7736	0.6569	0.7105	73	toilvg-symb	calls	s0	7
INS	316	318	35	80	0.9003	0.799	0.8466	73	toilvg-symb	calls	s0	7
DEL	299	312	5	103	0.9836	0.7518	0.8522	73	toilvg-symb	calls	s0	7
INV	164	174	188	237	0.4659	0.4234	0.4436	73	toilvg-symb	calls	s0	7
Total	675	696	208	528	0.7644	0.5686	0.6521	102.822	toilvg-symb	calls	s0	7
INS	276	278	21	120	0.9293	0.6985	0.7975	102.822	toilvg-symb	calls	s0	7
DEL	254	264	5	151	0.9807	0.6361	0.7717	102.822	toilvg-symb	calls	s0	7
INV	145	154	182	257	0.4434	0.3747	0.4062	102.822	toilvg-symb	calls	s0	7
Total	588	606	189	618	0.7568	0.4951	0.5986	120.825	toilvg-symb	calls	s0	7
INS	244	245	16	153	0.9385	0.6156	0.7435	120.825	toilvg-symb	calls	s0	7
DEL	216	224	2	191	0.9908	0.5398	0.6989	120.825	toilvg-symb	calls	s0	7
INV	128	137	171	274	0.4281	0.3333	0.3748	120.825	toilvg-symb	calls	s0	7
Total	514	530	171	694	0.7504	0.433	0.5491	142	toilvg-symb	calls	s0	7
INS	213	213	14	185	0.9383	0.5352	0.6816	142	toilvg-symb	calls	s0	7
DEL	185	193	2	222	0.9893	0.4651	0.6327	142	toilvg-symb	calls	s0	7
INV	116	124	155	287	0.428	0.3017	0.3539	142	toilvg-symb	calls	s0	7
Total	435	450	145	774	0.75	0.3676	0.4934	161.8755	toilvg-symb	calls	s0	7
INS	188	188	8	210	0.9592	0.4724	0.633	161.8755	toilvg-symb	calls	s0	7
DEL	161	168	2	247	0.9877	0.4048	0.5742	161.8755	toilvg-symb	calls	s0	7
INV	86	94	135	317	0.3891	0.2287	0.2881	161.8755	toilvg-symb	calls	s0	7
Total	339	353	122	871	0.7354	0.2884	0.4143	184	toilvg-symb	calls	s0	7
INS	159	159	8	239	0.9521	0.3995	0.5628	184	toilvg-symb	calls	s0	7
DEL	126	132	1	283	0.9921	0.3181	0.4817	184	toilvg-symb	calls	s0	7
INV	54	62	113	349	0.3234	0.1509	0.2058	184	toilvg-symb	calls	s0	7
Total	250	261	86	963	0.744	0.2132	0.3314	214.716	toilvg-symb	calls	s0	7
INS	131	131	6	267	0.9562	0.3291	0.4897	214.716	toilvg-symb	calls	s0	7
DEL	94	99	0	316	1	0.2386	0.3853	214.716	toilvg-symb	calls	s0	7
INV	25	31	80	380	0.2381	0.0754	0.1145	214.716	toilvg-symb	calls	s0	7
Total	167	177	49	1047	0.7731	0.1446	0.2436	253.979	toilvg-symb	calls	s0	7
INS	101	101	5	297	0.9528	0.2538	0.4008	253.979	toilvg-symb	calls	s0	7
DEL	62	68	0	347	1	0.1639	0.2816	253.979	toilvg-symb	calls	s0	7
INV	4	8	44	403	0.0833	0.0195	0.0316	253.979	toilvg-symb	calls	s0	7
Total	94	96	11	1128	0.8952	0.0784	0.1442	308.219	toilvg-symb	calls	s0	7
INS	66	66	2	332	0.9706	0.1658	0.2832	308.219	toilvg-symb	calls	s0	7
DEL	27	29	0	386	1	0.0699	0.1307	308.219	toilvg-symb	calls	s0	7
INV	1	1	9	410	0.1	0.0024	0.0047	308.219	toilvg-symb	calls	s0	7
Total	1	1	0	1223	1	8e-04	0.0016	637.067	toilvg-symb	calls	s0	7
INS	1	1	0	397	1	0.0025	0.005	637.067	toilvg-symb	calls	s0	7
DEL	0	0	0	415	NA	0	NA	637.067	toilvg-symb	calls	s0	7
INV	0	0	0	411	NA	0	NA	637.067	toilvg-symb	calls	s0	7
Total	935	936	244	288	0.793	0.7647	0.7786	0	toilvg-symb	truth	s0	7
INS	365	366	24	32	0.9383	0.9196	0.9289	0	toilvg-symb	truth	s0	7
DEL	393	393	9	22	0.9776	0.947	0.9621	0	toilvg-symb	truth	s0	7
INV	177	177	211	234	0.4562	0.4307	0.4431	0	toilvg-symb	truth	s0	7
Total	935	936	244	288	0.793	0.7647	0.7786	17	toilvg-symb	truth	s0	7
INS	365	366	24	32	0.9383	0.9196	0.9289	17	toilvg-symb	truth	s0	7
DEL	393	393	9	22	0.9776	0.947	0.9621	17	toilvg-symb	truth	s0	7
INV	177	177	211	234	0.4562	0.4307	0.4431	17	toilvg-symb	truth	s0	7
Total	826	827	236	397	0.7778	0.6757	0.7232	74	toilvg-symb	truth	s0	7
INS	324	325	22	73	0.9364	0.8166	0.8724	74	toilvg-symb	truth	s0	7
DEL	326	326	7	89	0.979	0.7855	0.8716	74	toilvg-symb	truth	s0	7
INV	176	176	207	235	0.4595	0.4282	0.4433	74	toilvg-symb	truth	s0	7
Total	719	721	225	503	0.7617	0.5891	0.6644	105.338	toilvg-symb	truth	s0	7
INS	282	283	18	115	0.94	0.7111	0.8097	105.338	toilvg-symb	truth	s0	7
DEL	284	284	7	131	0.9759	0.6843	0.8045	105.338	toilvg-symb	truth	s0	7
INV	153	154	200	257	0.4334	0.3747	0.4019	105.338	toilvg-symb	truth	s0	7
Total	623	626	214	598	0.7443	0.5114	0.6063	123	toilvg-symb	truth	s0	7
INS	250	251	16	147	0.9398	0.6307	0.7548	123	toilvg-symb	truth	s0	7
DEL	249	249	6	166	0.9765	0.6	0.7433	123	toilvg-symb	truth	s0	7
INV	124	126	192	285	0.3924	0.3066	0.3442	123	toilvg-symb	truth	s0	7
Total	550	553	189	671	0.7442	0.4518	0.5623	143	toilvg-symb	truth	s0	7
INS	223	224	14	174	0.9409	0.5628	0.7043	143	toilvg-symb	truth	s0	7
DEL	219	219	4	196	0.9821	0.5277	0.6865	143	toilvg-symb	truth	s0	7
INV	108	110	171	301	0.3871	0.2676	0.3164	143	toilvg-symb	truth	s0	7
Total	469	471	165	753	0.7397	0.3848	0.5062	169.735	toilvg-symb	truth	s0	7
INS	199	199	12	199	0.9431	0.5	0.6535	169.735	toilvg-symb	truth	s0	7
DEL	189	189	4	226	0.9793	0.4554	0.6217	169.735	toilvg-symb	truth	s0	7
INV	81	83	149	328	0.3522	0.2019	0.2567	169.735	toilvg-symb	truth	s0	7
Total	371	373	137	851	0.7303	0.3047	0.43	195.44	toilvg-symb	truth	s0	7
INS	161	161	9	237	0.9471	0.4045	0.5669	195.44	toilvg-symb	truth	s0	7
DEL	161	161	2	254	0.9877	0.388	0.5571	195.44	toilvg-symb	truth	s0	7
INV	49	51	126	360	0.28	0.1241	0.172	195.44	toilvg-symb	truth	s0	7
Total	288	290	86	934	0.7701	0.2369	0.3623	226.815	toilvg-symb	truth	s0	7
INS	138	138	6	260	0.9583	0.3467	0.5092	226.815	toilvg-symb	truth	s0	7
DEL	126	126	1	289	0.9921	0.3036	0.4649	226.815	toilvg-symb	truth	s0	7
INV	24	26	79	385	0.233	0.0633	0.0996	226.815	toilvg-symb	truth	s0	7
Total	198	198	46	1026	0.8115	0.1618	0.2698	272	toilvg-symb	truth	s0	7
INS	100	100	5	298	0.9524	0.2513	0.3977	272	toilvg-symb	truth	s0	7
DEL	88	88	1	327	0.9888	0.212	0.3491	272	toilvg-symb	truth	s0	7
INV	10	10	40	401	0.2	0.0243	0.0433	272	toilvg-symb	truth	s0	7
Total	105	105	19	1119	0.8468	0.0858	0.1558	323.514	toilvg-symb	truth	s0	7
INS	62	62	3	336	0.9538	0.1558	0.2678	323.514	toilvg-symb	truth	s0	7
DEL	43	43	0	372	1	0.1036	0.1877	323.514	toilvg-symb	truth	s0	7
INV	0	0	16	411	0	0	NA	323.514	toilvg-symb	truth	s0	7
Total	1	1	0	1223	1	8e-04	0.0016	637.584	toilvg-symb	truth	s0	7
INS	1	1	0	397	1	0.0025	0.005	637.584	toilvg-symb	truth	s0	7
DEL	0	0	0	415	NA	0	NA	637.584	toilvg-symb	truth	s0	7
INV	0	0	0	411	NA	0	NA	637.584	toilvg-symb	truth	s0	7
Total	908	944	237	307	0.793	0.7546	0.7733	0	toilvg-symb	calls	s1	7
INS	354	356	48	57	0.8806	0.862	0.8712	0	toilvg-symb	calls	s1	7
DEL	371	387	12	41	0.9687	0.9042	0.9353	0	toilvg-symb	calls	s1	7
INV	183	201	177	209	0.5083	0.4902	0.4991	0	toilvg-symb	calls	s1	7
Total	908	944	237	307	0.793	0.7546	0.7733	21	toilvg-symb	calls	s1	7
INS	354	356	48	57	0.8806	0.862	0.8712	21	toilvg-symb	calls	s1	7
DEL	371	387	12	41	0.9687	0.9042	0.9353	21	toilvg-symb	calls	s1	7
INV	183	201	177	209	0.5083	0.4902	0.4991	21	toilvg-symb	calls	s1	7
Total	806	841	223	410	0.7833	0.6723	0.7236	76.11918	toilvg-symb	calls	s1	7
INS	320	322	41	91	0.8864	0.7797	0.8296	76.11918	toilvg-symb	calls	s1	7
DEL	305	320	8	108	0.9744	0.7477	0.8461	76.11918	toilvg-symb	calls	s1	7
INV	181	199	174	211	0.5099	0.4854	0.4973	76.11918	toilvg-symb	calls	s1	7
Total	717	747	206	504	0.7768	0.5971	0.6752	105.1148	toilvg-symb	calls	s1	7
INS	277	279	32	134	0.8964	0.6755	0.7704	105.1148	toilvg-symb	calls	s1	7
DEL	268	280	7	148	0.9745	0.6542	0.7829	105.1148	toilvg-symb	calls	s1	7
INV	172	188	167	222	0.5074	0.4585	0.4817	105.1148	toilvg-symb	calls	s1	7
Total	616	642	192	609	0.7624	0.5132	0.6135	123.965	toilvg-symb	calls	s1	7
INS	242	244	26	169	0.903	0.5908	0.7143	123.965	toilvg-symb	calls	s1	7
DEL	223	231	5	197	0.9781	0.5397	0.6956	123.965	toilvg-symb	calls	s1	7
INV	151	167	161	243	0.484	0.4073	0.4423	123.965	toilvg-symb	calls	s1	7
Total	527	548	168	703	0.7583	0.438	0.5553	142.3096	toilvg-symb	calls	s1	7
INS	218	220	15	193	0.9356	0.5327	0.6789	142.3096	toilvg-symb	calls	s1	7
DEL	185	191	5	237	0.9737	0.4463	0.6121	142.3096	toilvg-symb	calls	s1	7
INV	124	137	148	273	0.4559	0.3341	0.3856	142.3096	toilvg-symb	calls	s1	7
Total	442	459	150	792	0.7466	0.3669	0.492	163.9735	toilvg-symb	calls	s1	7
INS	197	199	11	214	0.9471	0.4818	0.6387	163.9735	toilvg-symb	calls	s1	7
DEL	156	161	5	267	0.9689	0.3762	0.542	163.9735	toilvg-symb	calls	s1	7
INV	89	99	134	311	0.3991	0.2415	0.3009	163.9735	toilvg-symb	calls	s1	7
Total	353	369	124	882	0.74	0.295	0.4218	190.142	toilvg-symb	calls	s1	7
INS	175	177	6	236	0.9669	0.4286	0.5939	190.142	toilvg-symb	calls	s1	7
DEL	120	125	3	303	0.9756	0.2921	0.4496	190.142	toilvg-symb	calls	s1	7
INV	58	67	115	343	0.3353	0.1634	0.2197	190.142	toilvg-symb	calls	s1	7
Total	266	275	92	976	0.743	0.2198	0.3392	222.2331	toilvg-symb	calls	s1	7
INS	144	146	4	267	0.973	0.3535	0.5186	222.2331	toilvg-symb	calls	s1	7
DEL	91	94	1	334	0.9891	0.2196	0.3594	222.2331	toilvg-symb	calls	s1	7
INV	31	35	87	375	0.2627	0.0854	0.1289	222.2331	toilvg-symb	calls	s1	7
Total	181	182	60	1069	0.751	0.1455	0.2438	258.9428	toilvg-symb	calls	s1	7
INS	116	117	1	296	0.9915	0.2833	0.4407	258.9428	toilvg-symb	calls	s1	7
DEL	54	54	1	374	0.9818	0.1262	0.2237	258.9428	toilvg-symb	calls	s1	7
INV	11	11	58	399	0.1594	0.0268	0.0459	258.9428	toilvg-symb	calls	s1	7
Total	93	94	24	1157	0.7949	0.0751	0.1372	310.2466	toilvg-symb	calls	s1	7
INS	72	73	1	340	0.9863	0.1768	0.2999	310.2466	toilvg-symb	calls	s1	7
DEL	20	20	0	408	1	0.0467	0.0892	310.2466	toilvg-symb	calls	s1	7
INV	1	1	23	409	0.0417	0.0024	0.0045	310.2466	toilvg-symb	calls	s1	7
Total	1	1	0	1250	1	8e-04	0.0016	629.852	toilvg-symb	calls	s1	7
INS	1	1	0	412	1	0.0024	0.0048	629.852	toilvg-symb	calls	s1	7
DEL	0	0	0	428	NA	0	NA	629.852	toilvg-symb	calls	s1	7
INV	0	0	0	410	NA	0	NA	629.852	toilvg-symb	calls	s1	7
Total	972	974	238	277	0.8033	0.7786	0.7908	0	toilvg-symb	truth	s1	7
INS	374	374	33	39	0.9189	0.9056	0.9122	0	toilvg-symb	truth	s1	7
DEL	402	402	12	26	0.971	0.9393	0.9549	0	toilvg-symb	truth	s1	7
INV	196	198	193	212	0.5039	0.4829	0.4932	0	toilvg-symb	truth	s1	7
Total	972	974	238	277	0.8033	0.7786	0.7908	26.8095	toilvg-symb	truth	s1	7
INS	374	374	33	39	0.9189	0.9056	0.9122	26.8095	toilvg-symb	truth	s1	7
DEL	402	402	12	26	0.971	0.9393	0.9549	26.8095	toilvg-symb	truth	s1	7
INV	196	198	193	212	0.5039	0.4829	0.4932	26.8095	toilvg-symb	truth	s1	7
Total	864	866	234	385	0.7869	0.6922	0.7365	79.91	toilvg-symb	truth	s1	7
INS	330	330	33	83	0.9091	0.799	0.8505	79.91	toilvg-symb	truth	s1	7
DEL	340	340	8	88	0.977	0.7944	0.8763	79.91	toilvg-symb	truth	s1	7
INV	194	196	193	214	0.5013	0.478	0.4894	79.91	toilvg-symb	truth	s1	7
Total	771	773	219	478	0.7788	0.6179	0.6891	107.1006	toilvg-symb	truth	s1	7
INS	288	288	28	125	0.9114	0.6973	0.7901	107.1006	toilvg-symb	truth	s1	7
DEL	303	303	8	125	0.9743	0.7079	0.82	107.1006	toilvg-symb	truth	s1	7
INV	180	182	183	228	0.4959	0.4439	0.4685	107.1006	toilvg-symb	truth	s1	7
Total	677	679	204	572	0.7684	0.5428	0.6362	126.646	toilvg-symb	truth	s1	7
INS	261	261	23	152	0.919	0.632	0.7489	126.646	toilvg-symb	truth	s1	7
DEL	257	257	8	171	0.9698	0.6005	0.7417	126.646	toilvg-symb	truth	s1	7
INV	159	161	173	249	0.4789	0.3927	0.4315	126.646	toilvg-symb	truth	s1	7
Total	578	580	188	671	0.7546	0.4636	0.5743	144.0546	toilvg-symb	truth	s1	7
INS	236	236	19	177	0.9255	0.5714	0.7066	144.0546	toilvg-symb	truth	s1	7
DEL	210	210	6	218	0.9722	0.4907	0.6522	144.0546	toilvg-symb	truth	s1	7
INV	132	134	163	276	0.4475	0.3268	0.3777	144.0546	toilvg-symb	truth	s1	7
Total	494	495	169	756	0.7451	0.3957	0.5169	168	toilvg-symb	truth	s1	7
INS	213	213	17	200	0.9261	0.5157	0.6625	168	toilvg-symb	truth	s1	7
DEL	185	185	5	243	0.9737	0.4322	0.5987	168	toilvg-symb	truth	s1	7
INV	96	97	147	313	0.3951	0.2366	0.296	168	toilvg-symb	truth	s1	7
Total	398	399	139	852	0.7412	0.3189	0.4459	198	toilvg-symb	truth	s1	7
INS	186	186	13	227	0.9347	0.4504	0.6079	198	toilvg-symb	truth	s1	7
DEL	153	153	3	275	0.9808	0.3575	0.524	198	toilvg-symb	truth	s1	7
INV	59	60	123	350	0.3242	0.1463	0.2016	198	toilvg-symb	truth	s1	7
Total	303	304	95	947	0.7613	0.243	0.3684	228.106	toilvg-symb	truth	s1	7
INS	162	162	9	251	0.9474	0.3923	0.5548	228.106	toilvg-symb	truth	s1	7
DEL	112	112	2	316	0.9825	0.2617	0.4133	228.106	toilvg-symb	truth	s1	7
INV	29	30	84	380	0.2566	0.0732	0.1139	228.106	toilvg-symb	truth	s1	7
Total	206	206	51	1045	0.8016	0.1647	0.2733	273.026	toilvg-symb	truth	s1	7
INS	121	121	3	292	0.9758	0.293	0.4507	273.026	toilvg-symb	truth	s1	7
DEL	75	75	1	353	0.9868	0.1752	0.2976	273.026	toilvg-symb	truth	s1	7
INV	10	10	47	400	0.1754	0.0244	0.0428	273.026	toilvg-symb	truth	s1	7
Total	103	103	23	1148	0.8175	0.0823	0.1495	324.6142	toilvg-symb	truth	s1	7
INS	70	70	1	343	0.9859	0.1695	0.2893	324.6142	toilvg-symb	truth	s1	7
DEL	32	32	0	396	1	0.0748	0.1392	324.6142	toilvg-symb	truth	s1	7
INV	1	1	22	409	0.0435	0.0024	0.0045	324.6142	toilvg-symb	truth	s1	7
Total	1	1	0	1250	1	8e-04	0.0016	632.197	toilvg-symb	truth	s1	7
INS	1	1	0	412	1	0.0024	0.0048	632.197	toilvg-symb	truth	s1	7
DEL	0	0	0	428	NA	0	NA	632.197	toilvg-symb	truth	s1	7
INV	0	0	0	410	NA	0	NA	632.197	toilvg-symb	truth	s1	7
Total	842	883	261	344	0.7634	0.7196	0.7409	0	toilvg-symb	calls	s2	7
INS	322	327	45	50	0.8774	0.8674	0.8724	0	toilvg-symb	calls	s2	7
DEL	353	369	11	46	0.9698	0.8892	0.9278	0	toilvg-symb	calls	s2	7
INV	167	187	205	248	0.4489	0.4299	0.4392	0	toilvg-symb	calls	s2	7
Total	842	883	261	344	0.7634	0.7196	0.7409	14	toilvg-symb	calls	s2	7
INS	322	327	45	50	0.8774	0.8674	0.8724	14	toilvg-symb	calls	s2	7
